Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source
JPMorgan Chase,Twitter API,Twitter,"b'Full Stack Software Engineer at JPMorgan Chase Bank, N.A (Glasgow, UK)   java'",b'nan',"b'Full Stack Software Engineer at JPMorgan Chase Bank, N.A (Glasgow, UK)   java'",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Informatica Developer Lead at JPMorgan Chase Bank, N.A (Columbus, OH)   spring'",b'nan',"b'Informatica Developer Lead at JPMorgan Chase Bank, N.A (Columbus, OH)   spring'",neutral,0.04,0.87,0.09,neutral,0.04,0.87,0.09,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Full Stack Software Engineer at JPMorgan Chase Bank, N.A (Houston, TX)   java'",b'nan',"b'Full Stack Software Engineer at JPMorgan Chase Bank, N.A (Houston, TX)   java'",neutral,0.15,0.84,0.01,neutral,0.15,0.84,0.01,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Site Reliability Engineer at JPMorgan Chase Bank, N.A (Columbus, OH)   cloud'",b'nan',"b'Site Reliability Engineer at JPMorgan Chase Bank, N.A (Columbus, OH)   cloud'",neutral,0.03,0.95,0.02,neutral,0.03,0.95,0.02,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Senior Site Reliability Engineer at JPMorgan Chase Bank, N.A (Houston, TX)   cloud'",b'nan',"b'Senior Site Reliability Engineer at JPMorgan Chase Bank, N.A (Houston, TX)   cloud'",neutral,0.3,0.69,0.01,neutral,0.3,0.69,0.01,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Lead Software Engineer at JPMorgan Chase Bank, N.A (Wilmington, DE)   java'",b'nan',"b'Lead Software Engineer at JPMorgan Chase Bank, N.A (Wilmington, DE)   java'",neutral,0.06,0.93,0.01,neutral,0.06,0.93,0.01,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Java Cloud Software Engineering at JPMorgan Chase Bank, N.A (Plano, TX)   java'",b'nan',"b'Java Cloud Software Engineering at JPMorgan Chase Bank, N.A (Plano, TX)   java'",neutral,0.03,0.97,0.0,neutral,0.03,0.97,0.0,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Software Engineer Java AWS Lead at JPMorgan Chase Bank, N.A (Plano, TX)   java'",b'nan',"b'Software Engineer Java AWS Lead at JPMorgan Chase Bank, N.A (Plano, TX)   java'",neutral,0.03,0.97,0.0,neutral,0.03,0.97,0.0,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Java Developer Infrastructure Development at JPMorgan Chase Bank, N.A (Plano, TX)   java'",b'nan',"b'Java Developer Infrastructure Development at JPMorgan Chase Bank, N.A (Plano, TX)   java'",neutral,0.04,0.96,0.0,neutral,0.04,0.96,0.0,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,b'JPMorgan Chase &amp; Co. is an American multinational investment bank and financial services holding company headquarte\xe2\x80\xa6',b'nan',b'JPMorgan Chase &amp; Co. is an American multinational investment bank and financial services holding company headquarte\xe2\x80\xa6',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-11,Unknown
JPMorgan Chase,Twitter API,Twitter,"b'Software Engineer - Java at JPMorgan Chase Bank, N.A (Glasgow, UK)   java'",b'nan',"b'Software Engineer - Java at JPMorgan Chase Bank, N.A (Glasgow, UK)   java'",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-11,Unknown
London Stock Exchange,Google API,https://ibsintelligence.com/ibsi-news/wise-entered-london-stock-exchange-without-ipo-and-got-valued-at-8-bn/,b'Wise entered London Stock Exchange without IPO and got ...',b'Wise entered London Stock Exchange without IPO and got valued at \xc2\xa38 bn ... with just 5% of companies delivering an IPO choosing London as the launch pad.',b'Wise entered London Stock Exchange without IPO and got valued at \xc2\xa38 bn ... with just 5% of companies delivering an IPO choosing London as the launch pad.',positive,0.73,0.13,0.14,positive,0.96,0.03,0.01,True,English,,,2021-07-08,ibsintelligence.com
London Stock Exchange,Google API,https://www.economist.com/britain/2021/07/10/wises-listing-gives-a-boost-to-londons-equity-market,"b""Wise's listing gives a boost to London's equity market""",b'',"b""Wise's listing gives a boost to London's equity market""",positive,0.94,0.04,0.02,positive,0.94,0.04,0.02,True,English,,,2021-07-10,economist.com
London Stock Exchange,Google API,https://fortune.com/2021/07/07/fintech-wise-public-london-stock-exchange-direct-listing/,"b'Fintech Wise goes public in London, but in a decidedly American fashion'","b'British money-transfer app Wise has made a strong debut on the London Stock Exchange. In the first ever direct listing of a tech company on the LSE, the ...'","b'British money-transfer app Wise has made a strong debut on the London Stock Exchange. In the first ever direct listing of a tech company on the LSE, the ...'",neutral,0.19,0.72,0.09,neutral,0.16,0.83,0.01,True,English,,,2021-07-07,fortune.com
London Stock Exchange,Google API,https://www.intellinews.com/estonia-s-wise-valued-at-9-3bn-on-london-stock-exchange-debut-215088/,"b""Estonia's Wise valued at \xe2\x82\xac9.3bn on London Stock Exchange ...""",b'',"b""Estonia's Wise valued at \xe2\x82\xac9.3bn on London Stock Exchange ...""",positive,0.94,0.06,0.0,positive,0.94,0.06,0.0,True,English,,,2021-07-08,intellinews.com
London Stock Exchange,Google API,https://tech.eu/brief/forward-partners-seeks-ipo-on-london-stock-exchange-aim-market/,b'Forward Partners seeks IPO on London Stock Exchange AIM ...',"b'London-based VC firm Forward Partners has announced its intention to trade on AIM (Alternative Investment Market), a sub-market of the London Stock ...'","b'London-based VC firm Forward Partners has announced its intention to trade on AIM (Alternative Investment Market), a sub-market of the London Stock ...'",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-05,tech.eu
London Stock Exchange,Google API,https://www.prnewswire.com/news-releases/blackbird-has-received-the-green-economy-mark-from-the-london-stock-exchange-301327825.html,b'Blackbird has received the Green Economy Mark from the ...',"b'LONDON, July 8, 2021 /PRNewswire/ -- Blackbird plc (AIM:BIRD), the developer and ... ""We are delighted to have received the London Stock Exchange\'s Green ...'","b'LONDON, July 8, 2021 /PRNewswire/ -- Blackbird plc (AIM:BIRD), the developer and ... ""We are delighted to have received the London Stock Exchange\'s Green ...'",neutral,0.03,0.86,0.11,neutral,0.47,0.53,0.0,True,English,,,2021-07-08,prnewswire.com
London Stock Exchange,Google API,https://www.cityam.com/private-equity-firm-bridgepoint-confirms-plans-to-float-on-london-stock-exchange/,b'Private equity firm Bridgepoint confirms plans to float on ...',b'The move marks a rare entrance into private markets for a private equity firm and will place Bridgepoint alongside London-listed 3i group. \xe2\x80\x9cOver the last 30 years ...',b'The move marks a rare entrance into private markets for a private equity firm and will place Bridgepoint alongside London-listed 3i group. \xe2\x80\x9cOver the last 30 years ...',neutral,0.02,0.97,0.01,neutral,0.04,0.96,0.0,True,English,,,2021-07-06,cityam.com
London Stock Exchange,Google API,https://nairametrics.com/2021/07/05/seplat-to-host-capital-markets-event-at-the-london-stock-exchange/,b'SEPLAT to host capital markets event at the London Stock Exchange',"b'Seplat Energy Plc, a leading Nigerian energy company dual-listed on the Nigerian Exchange and London Stock Exchange will host a capital markets event at ...'","b'Seplat Energy Plc, a leading Nigerian energy company dual-listed on the Nigerian Exchange and London Stock Exchange will host a capital markets event at ...'",neutral,0.12,0.86,0.02,neutral,0.05,0.95,0.0,True,English,,,2021-07-05,nairametrics.com
London Stock Exchange,Google API,https://www.altfi.com/article/8085_wise-lists-on-the-london-stock-exchange-to-solve-the-150bn-global-payments-challenge,b'Wise lists on the London Stock Exchange to solve the \xc2\xa3150bn ...',b'Wise lists on the London Stock Exchange to solve the \xc2\xa3150bn global payments challenge. By Oliver Smith on Wednesday 7 July 2021. Digital BankingSavings ...',b'Wise lists on the London Stock Exchange to solve the \xc2\xa3150bn global payments challenge. By Oliver Smith on Wednesday 7 July 2021. Digital BankingSavings ...',positive,0.82,0.16,0.02,positive,0.6,0.38,0.02,True,English,,,2021-07-07,altfi.com
London Stock Exchange,Google API,https://www.baystreet.ca/globalmarkets/2926/England-Makes-It-Easier-For-Companies-To-List-On-The-London-Stock-Exchange,b'England Makes It Easier For Companies To List On The ...',"b""England's financial watchdog is making it easier for technology companies to list shares on the London Stock Exchange. To strengthen London's ability to ...""","b""England's financial watchdog is making it easier for technology companies to list shares on the London Stock Exchange. To strengthen London's ability to ...""",positive,0.98,0.02,0.0,positive,0.82,0.17,0.01,True,English,,,2021-07-05,baystreet.ca
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/hydrogenone-plans-london-listing-invest-hydrogen-projects-2021-07-05/,b'HydrogenOne plans London listing to invest in hydrogen projects - Reuters UK',b'HydrogenOne Capital Growth plc said on Monday it plans to list on the London Stock Exchange to raise 250 million pounds  ($345.85 million) for investing in clean hydrogen projects.',"b'LONDON, July 5 (Reuters) - HydrogenOne Capital Growth plc said on Monday it plans to list on the London Stock Exchange to raise 250 million pounds ($345.85 million) for investing in clean hydrogen pr\xe2\x80\xa6 [+1249 chars]'",neutral,0.01,0.99,0.0,neutral,0.16,0.84,0.0,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/business/london-wises-up-fintech-help-secure-post-brexit-floats-2021-07-06/,b'London wises up on fintech to help secure post-Brexit floats - Reuters',"b'Britain\'s future as a hub for fintech in the wake of Brexit faces a crucial test this week with the London Stock Exchange listing of cross-border payments firm Wise <a href=""-WISE.L"" target=""_blank"">(IPO-WISE.L)</a>.'","b'Britain\'s future as a hub for fintech in the wake of Brexit faces a crucial test this week with the London Stock Exchange listing of cross-border payments firm Wise <a href=""-WISE.L"" target=""_blank"">(IPO-WISE.L)</a>.'",neutral,0.35,0.65,0.0,neutral,0.36,0.63,0.01,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/article/us-wise-listing-pipeline-idUSKCN2EE1XJ,b'A Wise move? London listing may open fintech floodgates - Reuters',"b""Wise's record breaking direct listing has come as a relief to other tech firms aiming to go public in the coming months, the bankers managing those deals and to post-Brexit London.""","b'LONDON (Reuters) - Wises record breaking direct listing has come as a relief to other tech firms aiming to go public in the coming months, the bankers managing those deals and to post-Brexit London.\r\xe2\x80\xa6 [+3666 chars]'",positive,0.89,0.1,0.01,negative,0.16,0.4,0.44,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/technology/wise-move-london-listing-may-open-fintech-floodgates-2021-07-08/,b'A Wise move? London listing may open fintech floodgates - Reuters',"b""Wise's record breaking direct listing has come as a relief to other tech firms aiming to go public in the coming months, the bankers managing those deals and to post-Brexit London.""","b""Wise logo is seen on a smartphone in front of a displayed stock graph in this illustration taken June 18, 2021. REUTERS/Dado Ruvic/Illustration/File PhotoLONDON, July 8 (Reuters) - Wise's record brea\xe2\x80\xa6 [+3906 chars]""",positive,0.89,0.1,0.01,neutral,0.01,0.97,0.02,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/article/uk-britain-stocks-idUSKCN2EB0GI,b'Morrisons lifts London mid-caps as virus fears weigh - Reuters',"b'British mid-caps rose on Monday, led by gains in heavyweight mining stocks and supermarket chain Morrisons, while investors looked past rising local coronavirus infections as the UK prepared to ease its lockdown.'","b'By Reuters Staff\rFILE PHOTO: A man shelters under an umbrella as he walks past the London Stock Exchange in London, Britain, August 24, 2015. REUTERS/Suzanne Plunkett/File Photo\r(Reuters) - British\xe2\x80\xa6 [+1011 chars]'",negative,0.0,0.08,0.92,neutral,0.0,1.0,0.0,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://amp.theguardian.com/business/2021/jul/07/fintech-firm-wise-valued-above-8bn-on-stock-market-debut,b'Fintech firm Wise valued above \xc2\xa38bn on stock market debut',"b'Largest-ever flotation of a UK tech company boosts London\xe2\x80\x99s hopes of attracting more listingsWise has made a strong stock market debut giving the international payments firm a valuation of more than \xc2\xa38bn, making it the largest-ever listing of a UK tech compan\xe2\x80\xa6'","b'Largest-ever flotation of a UK tech company boosts London\xe2\x80\x99s hopes of attracting more listingsWise has made a strong stock market debut giving the international payments firm a valuation of more than \xc2\xa38bn, making it the largest-ever listing of a UK tech compan\xe2\x80\xa6'",positive,0.79,0.21,0.0,neutral,0.02,0.97,0.01,True,English,,,2021-07-05,amp.theguardian.com
London Stock Exchange,PyNews API,https://amp.theguardian.com/environment/2021/jul/05/jim-ratcliffe-ineos-clean-hydrogen-fund-uk-float-hydrogenone-capital-growth,b'Jim Ratcliffe\xe2\x80\x99s Ineos backs \xe2\x80\x98clean\xe2\x80\x99 hydrogen fund planning UK float',b'Chemicals company to invest at least \xc2\xa325m in HydrogenOne Capital Growth as it targets green economyThe chemicals company owned by Sir Jim Ratcliffe has agreed to become a cornerstone investor in a new \xe2\x80\x9cclean\xe2\x80\x9d hydrogen fund that plans to list on the London Sto\xe2\x80\xa6',b'Chemicals company to invest at least \xc2\xa325m in HydrogenOne Capital Growth as it targets green economyThe chemicals company owned by Sir Jim Ratcliffe has agreed to become a cornerstone investor in a new \xe2\x80\x9cclean\xe2\x80\x9d hydrogen fund that plans to list on the London Sto\xe2\x80\xa6',positive,0.74,0.26,0.0,neutral,0.08,0.92,0.0,True,English,,,2021-07-05,amp.theguardian.com
London Stock Exchange,PyNews API,https://www.reuters.com/world/uk/morrisons-lifts-london-mid-caps-virus-fears-weigh-2021-07-05/,b'Morrisons lifts London mid-caps as virus fears weigh - Reuters UK',"b'British mid-caps rose on Monday, led by gains in heavyweight mining stocks and supermarket chain Morrisons, while investors looked past rising local coronavirus infections as the UK prepared to ease lockdowns.'","b'A man shelters under an umbrella as he walks past the London Stock Exchange in London, Britain, August 24, 2015. REUTERS/Suzanne Plunkett/File PhotoJuly 5 (Reuters) - British mid-caps rose on Monday,\xe2\x80\xa6 [+2000 chars]'",negative,0.0,0.14,0.86,neutral,0.0,1.0,0.0,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/article/us-europe-stocks-idUSKCN2EB1DP,b'Strong business activity lifts European shares; London mid-caps at record high - Reuters',"b'Upbeat eurozone business activity saw European shares reverse session losses on Monday, leaving them just about half a percent away from all-time peaks, while a nearly 12% surge in Morrisons sent London mid-caps to record highs.'","b'Upbeat eurozone business activity saw European shares reverse session losses on Monday, leaving them just about half a percent away from all-time peaks, while a nearly 12% surge in Morrisons sent London mid-caps to record highs.'",neutral,0.01,0.99,0.0,negative,0.02,0.41,0.57,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/business/finance/london-fintech-funding-soars-first-half-year-2021-07-07/,b'London fintech funding soars in first half of the year - Reuters',"b""Fintech companies based in London raised more funding from venture capital investors in the first six months of 2021 than in any other year, demonstrating the British capital's resilience as a hub for digital financial services post-Brexit.""","b""Fintech companies based in London raised more funding from venture capital investors in the first six months of 2021 than in any other year, demonstrating the British capital's resilience as a hub for digital financial services post-Brexit.""",neutral,0.0,0.99,0.01,neutral,0.02,0.96,0.02,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/business/sustainable-business/chemicals-giant-ineos-backs-scottish-carbon-capture-storage-2021-07-09/,b'Chemicals giant INEOS backs Scottish carbon capture and storage - Reuters',"b""Chemicals giant INEOS (INEOSG.UL) said on Friday it will work with the Acorn carbon capture and storage project to help develop Scotland's first carbon capture storage system.""","b""LONDON, July 9 (Reuters) - Chemicals giant INEOS (INEOSG.UL) said on Friday it will work with the Acorn carbon capture and storage project to help develop Scotland's first carbon capture storage syst\xe2\x80\xa6 [+1176 chars]""",neutral,0.0,0.99,0.01,neutral,0.08,0.92,0.0,True,English,,,2021-07-05,reuters.com
London Stock Exchange,PyNews API,https://www.reuters.com/article/ineos-carboncapture-idUSL5N2OL11I,b'Chemicals giant INEOS backs Scottish carbon capture and storage - Reuters',"b""Chemicals giant INEOS said on Friday it will work with the Acorn carbon capture and storage project to help develop Scotland's first carbon capture storage system.""","b'By Reuters Staff\rLONDON, July 9 (Reuters) - Chemicals giant INEOS said on Friday it will work with the Acorn carbon capture and storage project to help develop Scotlands first carbon capture storage\xe2\x80\xa6 [+1094 chars]'",neutral,0.0,0.99,0.01,neutral,0.11,0.89,0.0,True,English,,,2021-07-05,reuters.com
London Stock Exchange,Bing API,https://www.thisismoney.co.uk/money/markets/article-9776285/Bold-return-250m-property-mogul-Elliott-Bernerd.html,b'Tycoon Elliott Bernerd in talks to buy stake in surveying firm in move that could eventually see return of his Chelsfield empire to stock market',"b""... back on the London Stock Exchange. Fletcher King, whose shares closed at 46p on Friday, said: 'Discussions are ongoing, including regarding price, and there can be no certainty that the potential transaction will proceed.' Chelsfield did not comment.""","b""... back on the London Stock Exchange. Fletcher King, whose shares closed at 46p on Friday, said: 'Discussions are ongoing, including regarding price, and there can be no certainty that the potential transaction will proceed.' Chelsfield did not comment.""",neutral,0.05,0.9,0.05,negative,0.04,0.1,0.86,True,English,,,2021-07-11,thisismoney.co.uk
London Stock Exchange,Bing API,https://fintechzoom.com/fintech_news_fintech-news/a-wise-move-london-listing-may-open-fintech-floodgates-5/,b'A Wise move? London listing may open fintech floodgates',"b'Latest financial technology news, fintech news, fin tech news, open banking news\xe2\x80\x8b, banking news, blogs opinion, analysis on Fintech Zoom.'","b'Latest financial technology news, fintech news, fin tech news, open banking news\xe2\x80\x8b, banking news, blogs opinion, analysis on Fintech Zoom.'",positive,0.89,0.1,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-11,fintechzoom.com
London Stock Exchange,Bing API,https://www.thetimes.co.uk/article/bob-diamonds-atlas-mara-faces-high-court-battle-over-bank-deal-tf6sb022m,b'Bob Diamond\xe2\x80\x99s Atlas Mara faces High Court battle over bank deal',"b'Zambian tycoon Rajan Mahtani claims that Atlas Mara, which is listed on the London Stock Exchange, breached the terms of a share sale and purchase agreement that was struck when it took control of his Finance Bank Zambia in 2015. Mahtani has hired Cherie ...'","b'Zambian tycoon Rajan Mahtani claims that Atlas Mara, which is listed on the London Stock Exchange, breached the terms of a share sale and purchase agreement that was struck when it took control of his Finance Bank Zambia in 2015. Mahtani has hired Cherie ...'",negative,0.0,0.47,0.53,neutral,0.04,0.88,0.08,True,English,,,2021-07-10,thetimes.co.uk
London Stock Exchange,Bing API,https://fintechzoom.com/fintech_news_ftse-stock-market/smiths-group-faces-break-up-as-private-equity-buyer-swoops/,b'Smiths Group faces break-up as private equity buyer swoops',b'Fund giant M&G has criticised company boards for taking \xe2\x80\x98too much of a short-term view\xe2\x80\x99 and letting down long-term investors by selling out while share prices on the London Stock Exchange are low. The board of FTSE250-listed Morrisons has come under ...',b'Fund giant M&G has criticised company boards for taking \xe2\x80\x98too much of a short-term view\xe2\x80\x99 and letting down long-term investors by selling out while share prices on the London Stock Exchange are low. The board of FTSE250-listed Morrisons has come under ...',neutral,0.01,0.97,0.02,negative,0.0,0.01,0.99,True,English,,,2021-07-10,fintechzoom.com
London Stock Exchange,Twitter API,Twitter,b'CiiTECH Raises Over \xc2\xa32m Ahead Of Its \xc2\xa317.5m London Stock Exchange Debut - BusinessCann',b'nan',b'CiiTECH Raises Over \xc2\xa32m Ahead Of Its \xc2\xa317.5m London Stock Exchange Debut - BusinessCann',neutral,0.01,0.93,0.06,neutral,0.01,0.93,0.06,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,"b'DogeySnoop MattWallace888 among many other things, $ALBT will be providing clean data to places like the London S\xe2\x80\xa6'",b'nan',"b'DogeySnoop MattWallace888 among many other things, $ALBT will be providing clean data to places like the London S\xe2\x80\xa6'",neutral,0.49,0.5,0.01,neutral,0.49,0.5,0.01,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,"b'Jobs at London Stock Exchange Group (LSEG), The International Federation of Red Cross and Red Crescent, Unilever Ni\xe2\x80\xa6'",b'nan',"b'Jobs at London Stock Exchange Group (LSEG), The International Federation of Red Cross and Red Crescent, Unilever Ni\xe2\x80\xa6'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,"b'Jobs at International Organization for Migration (IOM), GlaxoSmithKline (GSK), London Stock Exchange Group (LSEG),\xe2\x80\xa6'",b'nan',"b'Jobs at International Organization for Migration (IOM), GlaxoSmithKline (GSK), London Stock Exchange Group (LSEG),\xe2\x80\xa6'",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,"b'Tradeweb elects Balbir Bakhshi, Chief Risk Officer, London Stock Exchange Group plc, to its board of directors\xe2\x80\xa6'",b'nan',"b'Tradeweb elects Balbir Bakhshi, Chief Risk Officer, London Stock Exchange Group plc, to its board of directors\xe2\x80\xa6'",negative,0.01,0.14,0.85,negative,0.01,0.14,0.85,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,b'Retweet selected by the  team | London Stock Exchange : Thomson Reuters says engaged in CEO\xe2\x80\xa6',b'nan',b'Retweet selected by the  team | London Stock Exchange : Thomson Reuters says engaged in CEO\xe2\x80\xa6',neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,b'Are shares in fintech firm Wise a buy?: Fintech stock Wise (LSE:WISE) hit the London Stock Exchange in a direct lis\xe2\x80\xa6',b'nan',b'Are shares in fintech firm Wise a buy?: Fintech stock Wise (LSE:WISE) hit the London Stock Exchange in a direct lis\xe2\x80\xa6',positive,0.53,0.47,0.0,positive,0.53,0.47,0.0,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,"b""xrp_mami BitrueOfficial Albt are part of the London stock exchange group. I don't  think they need to worry abou\xe2\x80\xa6""",b'nan',"b""xrp_mami BitrueOfficial Albt are part of the London stock exchange group. I don't  think they need to worry abou\xe2\x80\xa6""",negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,"b'looking For Business Operations AnalystAt LSEG (London Stock Exchange Group)Location: Bengaluru, Karnataka\xe2\x80\xa6'",b'nan',"b'looking For Business Operations AnalystAt LSEG (London Stock Exchange Group)Location: Bengaluru, Karnataka\xe2\x80\xa6'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-11,Unknown
London Stock Exchange,Twitter API,Twitter,"b'SenTomCotton Hong Kong Stock Exchange bid on London Stock Exchange for $ 3.9 billion, but was declined by a British court in October 2019.'",b'nan',"b'SenTomCotton Hong Kong Stock Exchange bid on London Stock Exchange for $ 3.9 billion, but was declined by a British court in October 2019.'",neutral,0.01,0.78,0.21,neutral,0.01,0.78,0.21,True,English,,,2021-07-10,Unknown
Nomura,Google API,https://kfgo.com/2021/07/06/japans-nomura-plans-to-suspend-part-of-cash-prime-brokerage-business-source/,"b""Japan's Nomura plans to suspend part of cash-prime ...""","b""The move comes after Nomura, Japan's top brokerage and investment bank, reviewed its prime brokerage business and vowed to enhance risk management in ...""","b""The move comes after Nomura, Japan's top brokerage and investment bank, reviewed its prime brokerage business and vowed to enhance risk management in ...""",positive,0.49,0.44,0.07,positive,0.5,0.4,0.1,True,English,,,2021-07-07,kfgo.com
Nomura,Google API,https://www.finews.asia/finance/34862-nomura-sheds-cash-prime-brokerage-in-u-s-and-europe,b'Nomura Sheds Cash Prime Brokerage in US and Europe',"b'Nomura will cut the offering in the two regions, according to a \xc2\xabBloomberg\xc2\xbb report citing unnamed sources, with regulators and some clients already informed and ...'","b'Nomura will cut the offering in the two regions, according to a \xc2\xabBloomberg\xc2\xbb report citing unnamed sources, with regulators and some clients already informed and ...'",positive,0.93,0.07,0.0,negative,0.02,0.23,0.75,True,English,,,2021-07-07,finews.asia
Nomura,Google API,https://www.france24.com/en/live-news/20210705-judo-legend-nomura-hopes-king-riner-can-match-olympic-hat-trick,"b""Judo legend Nomura hopes 'king' Riner can match Olympic ...""","b'Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.'","b'Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.'",positive,0.57,0.41,0.02,positive,0.68,0.3,0.02,True,English,,,2021-07-05,france24.com
Nomura,Google API,https://www.japantimes.co.jp/sports/2021/07/06/more-sports/judo/tadahiro-nomura-teddy-riner-tokyo2020/,"b""Judo legend Tadahiro Nomura hopes 'king' Teddy Riner can ...""","b'Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.'","b'Nomura urged the French superstar to win with a touch more panache in Tokyo, even if it means Riner edging out his Japanese compatriot for the title again.'",neutral,0.22,0.76,0.02,positive,0.68,0.3,0.02,True,English,,,2021-07-06,japantimes.co.jp
Nomura,Google API,https://www.thehindubusinessline.com/economy/with-economy-moving-nomura-index-up-at-913/article35157020.ece,"b'With economy moving, Nomura index up at 91.3'",b'The index is now only 8.7 percentage points below pre-pandemic levels. The Nomura India Business Resumption Index (NIBRI) picked up for a sixth consecutive ...',b'The index is now only 8.7 percentage points below pre-pandemic levels. The Nomura India Business Resumption Index (NIBRI) picked up for a sixth consecutive ...',neutral,0.01,0.97,0.02,negative,0.0,0.34,0.66,True,English,,,2021-07-05,thehindubusinessline.com
Nomura,Google API,https://www.business-standard.com/article/markets/market-valuation-too-demanding-divestment-target-may-not-be-met-nomura-121070500671_1.html,b'Market valuation too demanding; divestment target may not be met: Nomura',"b'\xe2\x80\x9cThat said, even HUL is trading at a high valuation,\xe2\x80\x9d McCafferty cautioned. A key driver for Indian markets going ahead, according to Nomura, remains growth in ...'","b'\xe2\x80\x9cThat said, even HUL is trading at a high valuation,\xe2\x80\x9d McCafferty cautioned. A key driver for Indian markets going ahead, according to Nomura, remains growth in ...'",negative,0.01,0.2,0.79,positive,0.86,0.13,0.01,True,English,,,2021-07-05,business-standard.com
Nomura,Google API,https://www.risk.net/risk-quantum/7852701/nomura-understated-var-capital-charges-by-13-in-h2-2020,b'Nomura understated VAR capital charges by 13% in H2 2020',b'',b'Nomura understated VAR capital charges by 13% in H2 2020',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,risk.net
Nomura,Google API,https://www.straitstimes.com/business/banking/nomura-halts-coverage-of-dozens-of-firms-as-top-analysts-leave,b'Nomura halts coverage of dozens of firms as top analysts leave',"b""It also halted coverage of a number of real estate investment trusts covered by analyst Tomohiro Araki. Nomura's chief executive Kentaro Okuda reorganised and ...""","b""It also halted coverage of a number of real estate investment trusts covered by analyst Tomohiro Araki. Nomura's chief executive Kentaro Okuda reorganised and ...""",neutral,0.01,0.94,0.05,positive,0.5,0.23,0.27,True,English,,,2021-07-06,straitstimes.com
