Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Clearstream,1,Twitter,Twitter,Harrit Clearstream  GrandLodge  WallofNames,,Harrit Clearstream  GrandLodge  WallofNames,neutral,0.22,0.76,0.02,neutral,0.22,0.76,0.02,True,(Unknown),[],"['Harrit Clearstream  GrandLodge  WallofNames', 'Harrit Clearstream  GrandLodge  WallofNames']",2021-06-07,Unknown,Euroclear
Clearstream,1,Twitter,Twitter,I believe Clearstream is using the same strategy I use in nelhydrogen to buy  and quite sure they love Norwegian A…,,I believe Clearstream is using the same strategy I use in nelhydrogen to buy  and quite sure they love Norwegian A…,positive,0.99,0.01,0.0,positive,0.99,0.01,0.0,True,English,"['Clearstream', 'nelhydrogen', 'Clearstream', 'nelhydrogen']","['same strategy', 'Norwegian A', 'Clearstream', 'nelhydrogen', 'same strategy', 'Norwegian A', 'Clearstream', 'nelhydrogen']",2021-06-07,Unknown,Euroclear
Clearstream,1,Twitter,Twitter,Clearstream 50.2% next week 52% .. 54%... 56%  and so long Then Germany release the new projects with nelhydrogen…,,Clearstream 50.2% next week 52% .. 54%... 56%  and so long Then Germany release the new projects with nelhydrogen…,neutral,0.01,0.94,0.05,neutral,0.01,0.94,0.05,True,English,[],"['new projects', 'Clearstream', 'Germany', 'nelhydrogen', 'new projects', 'Clearstream', 'Germany', 'nelhydrogen']",2021-06-07,Unknown,Euroclear
Deutsche Boerse,2,Google API,https://www.coindesk.com/coinshares-issues-three-crypto-etns-on-deutsche-borse,CoinShares Issues Three Crypto ETNs on Deutsche Boerse - CoinDesk,"CoinShares, a London-based cryptocurrency investment fund, is the latest issuer of crypto exchange-traded notes (ETNs) on Deutsche Boerse's Xetra market.","CoinShares, a London-based cryptocurrency investment fund, is the latest issuer of crypto exchange-traded notes (ETNs) on Deutsche Boerse's Xetra market.",neutral,0.03,0.96,0.01,neutral,0.0,1.0,0.0,True,English,"['CoinShares', 'CoinDesk', 'Deutsche Boerse']","['Three Crypto ETNs', 'CoinShares Issues', 'Deutsche Boerse', 'CoinDesk', 'London-based cryptocurrency investment fund', 'crypto exchange-traded notes', 'latest issuer', 'Deutsche Boerse', 'Xetra market', 'CoinShares', 'ETNs']",2021-06-08,coindesk.com,Euroclear
Deutsche Boerse,2,Google API,https://www.financemagnates.com/cryptocurrency/news/deutsche-borse-adds-three-new-crypto-etns-via-coinshares/,Deutsche Börse Adds Three New Crypto ETNs via CoinShares,"Deutsche Börse Group, a leading German marketplace organizer for trading shares and other securities, announced on Monday that CoinShares is now a new ...","Deutsche Börse Group, a leading German marketplace organizer for trading shares and other securities, announced on Monday that CoinShares is now a new ...",neutral,0.05,0.93,0.02,neutral,0.01,0.99,0.0,True,English,"['Deutsche Börse', 'CoinShares', 'Deutsche Börse Group', 'CoinShares']","['Three New Crypto ETNs', 'Deutsche Börse', 'CoinShares', 'Deutsche Börse Group', 'leading German marketplace organizer', 'trading shares', 'other securities', 'Monday', 'CoinShares', 'new']",2021-06-08,financemagnates.com,Euroclear
Deutsche Boerse,2,Google API,https://chainbulletin.com/deutsche-borse-lists-coinshares-physically-backed-crypto-etps/,Deutsche Börse Lists CoinShares Physically-Backed Crypto ETPs,"The CoinShares ETPs that track BTC, ETH, and LTC have now been cross-listed on major German exchange Deutsche Börse Xetra, following approval from Swiss ...","The CoinShares ETPs that track BTC, ETH, and LTC have now been cross-listed on major German exchange Deutsche Börse Xetra, following approval from Swiss ...",neutral,0.02,0.95,0.03,neutral,0.01,0.98,0.01,True,English,"['Deutsche Börse', 'CoinShares', 'Deutsche Börse Xetra']","['Deutsche Börse Lists CoinShares', 'Crypto ETPs', 'major German exchange Deutsche Börse Xetra', 'The CoinShares ETPs', 'BTC', 'ETH', 'LTC', 'approval', 'Swiss']",2021-06-08,chainbulletin.com,Euroclear
Deutsche Boerse,2,Google API,https://www.directorstalkinterviews.com/deutsche-boerse-na-o.n.---consensus-indicates-potential--10.3-downside/412996516,DEUTSCHE BOERSE NA ON - Consensus Indicates Potential ...,"DEUTSCHE BOERSE NA O.N. – Consensus Indicates Potential -10.3% Downside. DirectorsTalk Interviews. Charlotte Edwards · June 3, 2021; 1:03 pm.","DEUTSCHE BOERSE NA O.N. – Consensus Indicates Potential -10.3% Downside. DirectorsTalk Interviews. Charlotte Edwards · June 3, 2021; 1:03 pm.",neutral,0.01,0.97,0.02,negative,0.01,0.27,0.72,True,English,['DEUTSCHE BOERSE NA O.N.'],"['DEUTSCHE BOERSE', 'Consensus', 'Potential', 'DEUTSCHE BOERSE', 'O.N.', 'DirectorsTalk Interviews', 'Charlotte Edwards', 'Consensus', 'Potential', 'June', '1:03']",2021-06-04,directorstalkinterviews.com,Euroclear
Deutsche Boerse,2,Google API,https://www.marketscreener.com/quote/stock/DEUTSCHE-BORSE-AG-449617/news/Deutsche-Borse-nbsp-Forced-relocation-of-swaps-clearing-to-EU-would-harm-bloc-says-LSE-35534696/,"Deutsche Börse : Forced relocation of swaps clearing to EU would harm bloc, says LSE","... clearing arm in London, where the bulk of the global market is cleared, to rival Deutsche Boerse's Eurex in Frankfurt. Britain's access to the EU financial market ...","... clearing arm in London, where the bulk of the global market is cleared, to rival Deutsche Boerse's Eurex in Frankfurt. Britain's access to the EU financial market ...",negative,0.0,0.0,1.0,neutral,0.01,0.93,0.06,True,English,"['Deutsche Börse', 'EU', 'LSE', 'Deutsche Boerse', 'Eurex', 'EU']","['Deutsche Börse', 'swaps clearing', 'relocation', 'bloc', 'LSE', 'EU financial market', 'global market', 'clearing arm', 'Deutsche Boerse', 'London', 'bulk', 'Eurex', 'Frankfurt', 'Britain', 'access']",2021-06-07,marketscreener.com,Euroclear
Deutsche Boerse,2,Google API,https://www.marketwatch.com/story/auto1-group-to-join-germany-s-mdax-index-update-271622797367,Auto1 Group to Join Germany's MDAX Index -- Update,"Deutsche Boerse also said that European mobile-towers company Vantage Towers AG will replace Koenig & Bauer AG on the SDAX, while German cable and ...","Deutsche Boerse also said that European mobile-towers company Vantage Towers AG will replace Koenig & Bauer AG on the SDAX, while German cable and ...",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,"['Auto1 Group', 'Deutsche Boerse', 'Vantage Towers AG', 'Koenig & Bauer AG']","['Auto1 Group', 'MDAX Index', 'Germany', 'Update', 'European mobile-towers company', 'Vantage Towers AG', 'Bauer AG', 'Deutsche Boerse', 'Koenig', 'SDAX', 'German', 'cable']",2021-06-04,marketwatch.com,Euroclear
Deutsche Boerse,2,Google API,https://www.marketscreener.com/quote/stock/DEUTSCHE-BORSE-AG-449617/news/Deutsche-Borse-AG-Release-according-to-Article-40-Section-1-of-the-WpHG-the-German-Securities-Tra-35535507/,"Deutsche Börse AG: Release according to Article 40, Section 1 of the WpHG [the German Securities Trading Act] with the objective of Europe-wide distribution","Deutsche Börse AG: Release according to Article 40, Section 1 of the WpHG [the German Securities Trading Act] with the objective of Europe-wide distribution.","Deutsche Börse AG: Release according to Article 40, Section 1 of the WpHG [the German Securities Trading Act] with the objective of Europe-wide distribution.",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['Deutsche Börse AG', 'Deutsche Börse AG']","['Deutsche Börse AG', 'German Securities Trading Act', 'Europe-wide distribution', 'Release', 'Article 40', 'Section', 'WpHG', 'objective', 'Deutsche Börse AG', 'German Securities Trading Act', 'Europe-wide distribution', 'Release', 'Article 40', 'Section', 'WpHG', 'objective']",2021-06-07,marketscreener.com,Euroclear
Deutsche Boerse,2,Google API,https://www.arabnews.com/node/1872151/business-economy,Global bond investors get new path to $2.5 trillion Saudi market,"Clearstream, the post-trading services provider of Deutsche Börse Group, will connect the Saudi capital market to its network after teaming up with the Securities ...","Clearstream, the post-trading services provider of Deutsche Börse Group, will connect the Saudi capital market to its network after teaming up with the Securities ...",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,"['Clearstream', 'Deutsche Börse Group']","['Global bond investors', '$2.5 trillion Saudi market', 'new path', 'Deutsche Börse Group', 'post-trading services provider', 'Saudi capital market', 'Clearstream', 'network', 'Securities']",2021-06-08,arabnews.com,Euroclear
Deutsche Boerse,2,Google API,https://www.etfexpress.com/2021/06/08/301534/new-lyxor-government-bonds-etf-xetra-and-borse-frankfurt,New Lyxor ETF on Xetra and Börse Frankfurt,"Accruing coupon payments are distributed to the investors. The product offering in Deutsche Börse's XTF segment currently comprises a total of 1,651 ETFs. With ...","Accruing coupon payments are distributed to the investors. The product offering in Deutsche Börse's XTF segment currently comprises a total of 1,651 ETFs. With ...",neutral,0.01,0.98,0.01,neutral,0.05,0.92,0.03,True,English,"['Lyxor', 'Xetra', 'Börse Frankfurt', 'Deutsche Börse']","['New Lyxor ETF', 'Börse Frankfurt', 'Xetra', 'Accruing coupon payments', 'Deutsche Börse', 'XTF segment', 'investors', 'product', 'total', '1,651 ETFs']",2021-06-09,etfexpress.com,Euroclear
Deutsche Boerse,2,Google API,https://www.investmentweek.co.uk/news/4032495/rishi-sunak-holds-talks-financial-services-sector-post-brexit-competitiveness-reports,Rishi Sunak holds talks with financial services sector on post ...,... running workshops with the industry to discuss how to shift trillions of euros in swaps contracts from the London Stock Exchange to Frankfurt's Deutsche Börse.,... running workshops with the industry to discuss how to shift trillions of euros in swaps contracts from the London Stock Exchange to Frankfurt's Deutsche Börse.,neutral,0.05,0.94,0.01,neutral,0.0,0.99,0.01,True,English,"['London Stock Exchange', 'Deutsche Börse']","['financial services sector', 'Rishi Sunak', 'talks', 'post', 'London Stock Exchange', 'Deutsche Börse', 'swaps contracts', 'workshops', 'industry', 'trillions', 'euros', 'Frankfurt']",2021-06-08,investmentweek.co.uk,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Two Heroines are Shortlisted for the Deutsche Börse Photography Foundation Prize 2021 and will Feature in an Exhibi…,,Two Heroines are Shortlisted for the Deutsche Börse Photography Foundation Prize 2021 and will Feature in an Exhibi…,neutral,0.25,0.74,0.01,neutral,0.25,0.74,0.01,True,English,[],"['Deutsche Börse Photography Foundation Prize', 'Two Heroines', 'Deutsche Börse Photography Foundation Prize', 'Two Heroines']",2021-06-10,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,"📷🖼""Open Saturday” is back! Visit our current exhibitions “RAY 2021. Ideologies – Us and Them” and “Deutsche Börse P…",,"📷🖼""Open Saturday” is back! Visit our current exhibitions “RAY 2021. Ideologies – Us and Them” and “Deutsche Börse P…",neutral,0.02,0.93,0.05,neutral,0.02,0.93,0.05,True,English,"['Deutsche Börse', 'Deutsche Börse']","['Deutsche Börse P', 'current exhibitions', 'Saturday', 'RAY', 'Ideologies', 'Us', 'Them', 'Deutsche Börse P', 'current exhibitions', 'Saturday', 'RAY', 'Ideologies', 'Us', 'Them']",2021-06-10,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Euronext‚ as Paris exchanges‚ the derivatives Deutsche with Boerse's Liffe. Amsterdam‚ international Lisbon which…,,Euronext‚ as Paris exchanges‚ the derivatives Deutsche with Boerse's Liffe. Amsterdam‚ international Lisbon which…,neutral,0.03,0.95,0.02,neutral,0.03,0.95,0.02,True,English,"['Euronext', 'Boerse', 'Euronext', 'Boerse']","['Paris exchanges', 'derivatives Deutsche', 'Euronext', 'Boerse', 'Liffe', 'Amsterdam', 'Lisbon', 'Paris exchanges', 'derivatives Deutsche', 'Euronext', 'Boerse', 'Liffe', 'Amsterdam', 'Lisbon']",2021-06-10,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Eurex Repo sees Repo Market and GC Pooling decline The Deutsche Börse-owned marketplace for international secured f…,,Eurex Repo sees Repo Market and GC Pooling decline The Deutsche Börse-owned marketplace for international secured f…,neutral,0.29,0.64,0.07,neutral,0.29,0.64,0.07,True,English,"['Eurex Repo', 'Deutsche Börse', 'Eurex Repo', 'Deutsche Börse']","['The Deutsche Börse-owned marketplace', 'Eurex Repo', 'Repo Market', 'GC Pooling', 'international', 'The Deutsche Börse-owned marketplace', 'Eurex Repo', 'Repo Market', 'GC Pooling', 'international']",2021-06-09,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Deutsche Börse Adds Three New Crypto ETNs via CoinShares Investors at the German marketplace can now access the per…,,Deutsche Börse Adds Three New Crypto ETNs via CoinShares Investors at the German marketplace can now access the per…,neutral,0.07,0.9,0.03,neutral,0.07,0.9,0.03,True,English,"['Deutsche Börse', 'CoinShares', 'Deutsche Börse', 'CoinShares']","['Three New Crypto ETNs', 'Deutsche Börse', 'CoinShares Investors', 'German marketplace', 'per', 'Three New Crypto ETNs', 'Deutsche Börse', 'CoinShares Investors', 'German marketplace', 'per']",2021-06-08,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,"The excited utterance tortfeasor is providing support at the Deutsche Börse, possible ploy by Margaret Thatcher's e…",,"The excited utterance tortfeasor is providing support at the Deutsche Börse, possible ploy by Margaret Thatcher's e…",positive,0.61,0.35,0.04,positive,0.61,0.35,0.04,True,English,"['Deutsche Börse', 'Deutsche Börse']","['excited utterance tortfeasor', 'Deutsche Börse', 'Margaret Thatcher', 'support', 'ploy', 'excited utterance tortfeasor', 'Deutsche Börse', 'Margaret Thatcher', 'support', 'ploy']",2021-06-08,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Deutsche Börse Adds Three New Crypto ETNs via CoinShares: Investors at the German marketplace can now access the pe…,,Deutsche Börse Adds Three New Crypto ETNs via CoinShares: Investors at the German marketplace can now access the pe…,neutral,0.09,0.87,0.04,neutral,0.09,0.87,0.04,True,English,"['Deutsche Börse', 'Deutsche Börse']","['Three New Crypto ETNs', 'Deutsche Börse', 'German marketplace', 'CoinShares', 'Investors', 'Three New Crypto ETNs', 'Deutsche Börse', 'German marketplace', 'CoinShares', 'Investors']",2021-06-08,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,CoinShares Issues Three Crypto ETNs on Deutsche Boerse -   fintech  news  trading,,CoinShares Issues Three Crypto ETNs on Deutsche Boerse -   fintech  news  trading,neutral,0.03,0.95,0.02,neutral,0.03,0.95,0.02,True,English,"['CoinShares', 'Deutsche Boerse', 'CoinShares', 'Deutsche Boerse']","['Three Crypto ETNs', 'fintech  news  trading', 'CoinShares Issues', 'Deutsche Boerse', 'Three Crypto ETNs', 'fintech  news  trading', 'CoinShares Issues', 'Deutsche Boerse']",2021-06-08,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,Deutsche Börse Adds Three New Crypto ETNs via CoinShares Investors at the German marketplace can now access the p…,,Deutsche Börse Adds Three New Crypto ETNs via CoinShares Investors at the German marketplace can now access the p…,neutral,0.07,0.85,0.08,neutral,0.07,0.85,0.08,True,English,"['Deutsche Börse', 'CoinShares', 'Deutsche Börse', 'CoinShares']","['Three New Crypto ETNs', 'Deutsche Börse', 'CoinShares Investors', 'German marketplace', 'Three New Crypto ETNs', 'Deutsche Börse', 'CoinShares Investors', 'German marketplace']",2021-06-07,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,CoinShares lists physically-backed crypto ETPs on German exchange: Deutsche Boerse Xetra is listing CoinShares phys…,,CoinShares lists physically-backed crypto ETPs on German exchange: Deutsche Boerse Xetra is listing CoinShares phys…,neutral,0.01,0.95,0.04,neutral,0.01,0.95,0.04,True,English,"['CoinShares', 'Deutsche Boerse Xetra', 'CoinShares', 'CoinShares', 'Deutsche Boerse Xetra', 'CoinShares']","['backed crypto ETPs', 'Deutsche Boerse Xetra', 'German exchange', 'CoinShares', 'backed crypto ETPs', 'Deutsche Boerse Xetra', 'German exchange', 'CoinShares']",2021-06-07,Unknown,Euroclear
Deutsche Boerse,2,Twitter,Twitter,CoinShares lists physically backed crypto ETPs on German exchange: Deutsche Boerse Xetra is listing CoinShares phys…,,CoinShares lists physically backed crypto ETPs on German exchange: Deutsche Boerse Xetra is listing CoinShares phys…,neutral,0.02,0.93,0.05,neutral,0.02,0.93,0.05,True,English,"['CoinShares', 'Deutsche Boerse Xetra', 'CoinShares', 'CoinShares', 'Deutsche Boerse Xetra', 'CoinShares']","['Deutsche Boerse Xetra', 'crypto ETPs', 'German exchange', 'CoinShares', 'listing', 'Deutsche Boerse Xetra', 'crypto ETPs', 'German exchange', 'CoinShares', 'listing']",2021-06-07,Unknown,Euroclear
