Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source
Deutsche Bank,PyNews API,https://finance.yahoo.com/news/deutsche-bank-dws-rejects-allegations-073448292.html,b'Deutsche Bank\xe2\x80\x99s DWS Rejects Allegations It Overstated ESG Assets',b'(Bloomberg) -- Deutsche Bank AG\xe2\x80\x99s asset manager DWS Group hit back at claims that it overstated the amount of assets that comply with sustainability criteria...',b'(Bloomberg) -- Deutsche Bank AGs asset manager DWS Group hit back at claims that it overstated the amount of assets that comply with sustainability criteria after the news of probes by U.S. and Germa\xe2\x80\xa6 [+1831 chars]',negative,0.0,0.04,0.96,negative,0.01,0.41,0.58,True,English,,,2021-08-26,finance.yahoo.com
Deutsche Bank,PyNews API,https://finance.yahoo.com/news/deutsche-bank-dws-shares-fall-071407902.html,b'Deutsche Bank\xe2\x80\x99s DWS Shares Fall as\xc2\xa0U.S. Opens Probe on ESG Claims',"b'(Bloomberg) -- Deutsche Bank AG\xe2\x80\x99s asset-management arm DWS Group slumped after a probe into its sustainability claims, in a further sign that authorities are...'","b'(Bloomberg) -- Deutsche Bank AGs asset-management arm DWS Group slumped after a probe into its sustainability claims, in a further sign that authorities are taking a tougher stance on potential green\xe2\x80\xa6 [+3000 chars]'",neutral,0.01,0.94,0.05,negative,0.01,0.26,0.73,True,English,,,2021-08-26,finance.yahoo.com
Deutsche Bank,PyNews API,https://finance.yahoo.com/news/u-probes-deutsche-banks-dws-003346336.html,"b""U.S. probes Deutsche Bank's DWS over sustainability claims -WSJ""","b'The probes, by the U.S. Securities and Exchange Commission (SEC) and federal prosecutors in Brooklyn, New York, are in early stages, the newspaper said https...'","b""(Reuters) - U.S. authorities are investigating German lender Deutsche Bank's asset management arm DWS Group after the firm's former head of sustainability said it overstated how much it used sustaina\xe2\x80\xa6 [+1902 chars]""",neutral,0.0,0.99,0.01,negative,0.01,0.35,0.64,True,English,,,2021-08-26,finance.yahoo.com
Deutsche Bank,PyNews API,https://www.businesswire.com/news/home/20210826005629/en/Blend-to-Participate-in-the-Deutsche-Bank-Technology-Conference,b'Blend to Participate in the Deutsche Bank Technology Conference',"b'SAN FRANCISCO--(BUSINESS WIRE)--Blend Labs, Inc. (NYSE: BLND), a leader in cloud banking software, today announced that Marc Greenberg, Head of Finance, will participate in a virtual fireside chat at the Deutsche Bank Technology Conference on Friday, Septembe\xe2\x80\xa6'","b'SAN FRANCISCO--(BUSINESS WIRE)--Blend Labs, Inc. (NYSE: BLND), a leader in cloud banking software, today announced that Marc Greenberg, Head of Finance, will participate in a virtual fireside chat at the Deutsche Bank Technology Conference on Friday, Septembe\xe2\x80\xa6'",neutral,0.04,0.96,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-08-26,businesswire.com
Deutsche Bank,PyNews API,https://cointelegraph.com/news/swiss-b2b-bank-incore-launches-new-tokenization-tool-using-tezos,b'Swiss B2B bank InCore launches new tokenization tool using Tezos',b'Deutsche Boerse-backed digital asset firm Crypto Finance AG has partnered with Swiss B2B bank InCore and IT consulting firm Inacta to launch a new tokenization standard on Tezos.',b'Deutsche Boerse-backed digital asset firm Crypto Finance AG and Swiss business-to-business (B2B) transaction bank InCore are launching a new tokenization tool based on the Tezos blockchain.\rInCore B\xe2\x80\xa6 [+1560 chars]',neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-08-26,cointelegraph.com
Deutsche Bank,PyNews API,https://www.businesswire.com/news/home/20210826005759/en/Mastercard-to-Participate-in-Upcoming-Investor-Conference,b'Mastercard to Participate in Upcoming Investor Conference',"b'PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard announced that CFO Sachin Mehra will present at the Deutsche Bank Technology Conference on Friday, September 10.'","b'PURCHASE, N.Y.--(BUSINESS WIRE)--Mastercard Incorporated (NYSE: MA) today announced that Sachin Mehra, chief financial officer, will present at the virtual Deutsche Bank Technology Conference on Frid\xe2\x80\xa6 [+947 chars]'",neutral,0.08,0.89,0.03,neutral,0.0,0.99,0.01,True,English,,,2021-08-26,businesswire.com
Deutsche Bank,Bing API,https://fintechzoom.com/fintech_news_bank-of-america-3/bank-of-america-conservative-investment-funds-take-aim-at-woke-corporations/,b'Bank of America \xe2\x80\x93 Conservative investment funds take aim at \xe2\x80\x98woke\xe2\x80\x99 corporations',"b'Last week, U.S. authorities announced an investigation into Deutsche Bank\xe2\x80\x99s asset management arm, which regulators in the Biden administration believe used ESG statements as publicity more than investment guidelines. Even Tariq Fancy, who invented the ...'","b'Last week, U.S. authorities announced an investigation into Deutsche Bank\xe2\x80\x99s asset management arm, which regulators in the Biden administration believe used ESG statements as publicity more than investment guidelines. Even Tariq Fancy, who invented the ...'",neutral,0.02,0.95,0.03,negative,0.02,0.32,0.66,True,English,,,2021-08-29,fintechzoom.com
Deutsche Bank,Twitter API,Twitter,b'But the money laundering weapons deals still connections with Deutsche Bank conspires in with Russian intelligence\xe2\x80\xa6',b'nan',b'But the money laundering weapons deals still connections with Deutsche Bank conspires in with Russian intelligence\xe2\x80\xa6',negative,0.01,0.4,0.59,negative,0.01,0.4,0.59,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,"b'Axon Enterprise, Inc. (AAXN) surprised the market with Q4 result. Deutsche bank changed the rating to Underperform,\xe2\x80\xa6'",b'nan',"b'Axon Enterprise, Inc. (AAXN) surprised the market with Q4 result. Deutsche bank changed the rating to Underperform,\xe2\x80\xa6'",negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,"b'Morgan Stanley (MS) surprised the market with Q1 result. Deutsche bank changed the rating to Sell, as Morgan Stanle\xe2\x80\xa6'",b'nan',"b'Morgan Stanley (MS) surprised the market with Q1 result. Deutsche bank changed the rating to Sell, as Morgan Stanle\xe2\x80\xa6'",neutral,0.1,0.82,0.08,neutral,0.1,0.82,0.08,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,"b""deutsche bank has always been sketchy (I'm being generous there with my wording)  TCMParty""",b'nan',"b""deutsche bank has always been sketchy (I'm being generous there with my wording)  TCMParty""",positive,0.85,0.0,0.15,positive,0.85,0.0,0.15,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,b'Jimpage76529315 why do you think that Deutsche bank and many other banks are in bad shape now? Because they kept t\xe2\x80\xa6',b'nan',b'Jimpage76529315 why do you think that Deutsche bank and many other banks are in bad shape now? Because they kept t\xe2\x80\xa6',negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,b'Astra\xe2\x80\x99s announced revenue projections at time of the SPAC vs Deutsche Bank\xe2\x80\x99s analyst estimates (just 7 months later\xe2\x80\xa6',b'nan',b'Astra\xe2\x80\x99s announced revenue projections at time of the SPAC vs Deutsche Bank\xe2\x80\x99s analyst estimates (just 7 months later\xe2\x80\xa6',neutral,0.01,0.93,0.06,neutral,0.01,0.93,0.06,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,b'vmlemon The Deutsche Bank ATMs had no fees 2 years ago when I was in Spain. Maybe that works in Germany as well? (\xe2\x80\xa6',b'nan',b'vmlemon The Deutsche Bank ATMs had no fees 2 years ago when I was in Spain. Maybe that works in Germany as well? (\xe2\x80\xa6',positive,0.93,0.05,0.02,positive,0.93,0.05,0.02,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,"b'NEW YORK, Aug. 27, 2021 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of\xc2\xa0Deutsche Ba\xe2\x80\xa6'",b'nan',"b'NEW YORK, Aug. 27, 2021 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of\xc2\xa0Deutsche Ba\xe2\x80\xa6'",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,"b""DeutscheBank's DWS Rejects Claims It Overstated  ESG Assets""",b'nan',"b""DeutscheBank's DWS Rejects Claims It Overstated  ESG Assets""",negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,"b'Exxon Mobil Corp. (XOM) surprised the market with Q4 result. Deutsche bank changed the rating to Sell, as Exxon Mob\xe2\x80\xa6'",b'nan',"b'Exxon Mobil Corp. (XOM) surprised the market with Q4 result. Deutsche bank changed the rating to Sell, as Exxon Mob\xe2\x80\xa6'",neutral,0.07,0.82,0.11,neutral,0.07,0.82,0.11,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,b'RonFilipkowski I always figured him to be a Deutsche Bank customer.',b'nan',b'RonFilipkowski I always figured him to be a Deutsche Bank customer.',neutral,0.1,0.87,0.03,neutral,0.1,0.87,0.03,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,b'A whistle-blower from DWS Group (earlier part of Deutsche Bank) disclosed that DWS had overstated its sustainable i\xe2\x80\xa6',b'nan',b'A whistle-blower from DWS Group (earlier part of Deutsche Bank) disclosed that DWS had overstated its sustainable i\xe2\x80\xa6',negative,0.03,0.21,0.76,negative,0.03,0.21,0.76,True,English,,,2021-08-29,Unknown
Deutsche Bank,Twitter API,Twitter,b'dominique6138 sisu_sanity clearing_fog Kennedy has one son who worked for Deutsche Bank.',b'nan',b'dominique6138 sisu_sanity clearing_fog Kennedy has one son who worked for Deutsche Bank.',neutral,0.07,0.92,0.01,neutral,0.07,0.92,0.01,True,English,,,2021-08-29,Unknown
Citigroup,Google API,https://btcmanager.com/wall-street-giant-citigroup-could-soon-trade-cme-bitcoin-futures/,b'Wall Street Giant Citigroup Could Soon Trade CME Bitcoin ...',"b""According to the bank's spokesman on Tuesday, Wall Street giant Citigroup (NYSE: C) is eager as they await regulatory approval to start offering bitcoin ...""","b""According to the bank's spokesman on Tuesday, Wall Street giant Citigroup (NYSE: C) is eager as they await regulatory approval to start offering bitcoin ...""",neutral,0.04,0.93,0.03,negative,0.06,0.38,0.56,True,English,,,2021-08-25,btcmanager.com
Citigroup,Google API,https://www.coindesk.com/citigroup-is-gearing-up-to-trade-cme-bitcoin-futures-sources,b'Citigroup Gearing Up to Trade CME Bitcoin Futures: Sources ...',b'',b'Citigroup Gearing Up to Trade CME Bitcoin Futures: Sources ...',neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-08-24,coindesk.com
Citigroup,Google API,https://www.fnlondon.com/articles/citigroup-offers-european-juniors-a-two-week-disconnected-holiday-20210825,"b""Citigroup offers Emea juniors a two-week 'disconnected' holiday""",b'',"b""Citigroup offers Emea juniors a two-week 'disconnected' holiday""",neutral,0.01,0.95,0.04,neutral,0.01,0.95,0.04,True,English,,,2021-08-26,fnlondon.com
Citigroup,Google API,https://www.businesstoday.in/industry/banks/story/lic-ipo-govt-selects-sbi-capital-market-goldman-sachs-citigroup-7-other-banks-to-raise-up-to-rs-90000-cr-305372-2021-08-27,"b'LIC IPO: Govt selects SBI Capital Market, Goldman Sachs, Citigroup, 7 other banks to raise up to Rs 90,000 cr'","b'JP Morgan, Citigroup, BofA and Goldman Sachs declined to comment, while Nomura, JM Finance, Axis, Kotak and others were not immediately available for a comment.'","b'JP Morgan, Citigroup, BofA and Goldman Sachs declined to comment, while Nomura, JM Finance, Axis, Kotak and others were not immediately available for a comment.'",neutral,0.0,1.0,0.0,negative,0.01,0.06,0.93,True,English,,,2021-08-27,businesstoday.in
Citigroup,Google API,https://www.theblockcrypto.com/linked/115528/citigroup-is-working-with-regulators-to-start-trading-bitcoin-futures-report,b'Citigroup is working with regulators to start trading bitcoin ...',"b'Representatives for Citigroup have previously mentioned accumulated institutional interest in crypto trading and custody services. For the foreseeable future, ...'","b'Representatives for Citigroup have previously mentioned accumulated institutional interest in crypto trading and custody services. For the foreseeable future, ...'",neutral,0.04,0.87,0.09,neutral,0.26,0.63,0.11,True,English,,,2021-08-24,theblockcrypto.com
Citigroup,Google API,https://finance.yahoo.com/news/citigroup-c-top-ranked-momentum-135101593.html,b'Citigroup (C) is a Top-Ranked Momentum Stock: Should You Buy?',"b'Citigroup (C) is a Top-Ranked Momentum Stock: Should You Buy? Zacks Equity Research. Tue, August 24, 2021, 6:51 AM \xc2\xb75 min read. In this article:.'","b'Citigroup (C) is a Top-Ranked Momentum Stock: Should You Buy? Zacks Equity Research. Tue, August 24, 2021, 6:51 AM \xc2\xb75 min read. In this article:.'",neutral,0.19,0.78,0.03,neutral,0.07,0.91,0.02,True,English,,,2021-08-24,finance.yahoo.com
Citigroup,Google API,https://www.livemint.com/companies/news/lic-ipo-goldman-sachs-jp-morgan-citigroup-in-race-to-manage-mega-share-sale-11629710302529.html,"b'LIC IPO: Goldman Sachs, JP Morgan, Citigroup in race to manage mega share sale'","b'LIC IPO: Goldman Sachs, JP Morgan, Citigroup in race to manage mega share sale. Dipam will see presentations from merchant bankers looking to manage LIC IPO on ...'","b'LIC IPO: Goldman Sachs, JP Morgan, Citigroup in race to manage mega share sale. Dipam will see presentations from merchant bankers looking to manage LIC IPO on ...'",neutral,0.01,0.99,0.0,neutral,0.04,0.95,0.01,True,English,,,2021-08-23,livemint.com
Citigroup,PyNews API,http://www.zacks.com/stock/news/1786174/citigroup-c-outpaces-stock-market-gains-what-you-should-know?cid=CS-ENTREPRENEUR-FT-tale_of_the_tape|yseop_template_6-1786174,b'Citigroup (C) Outpaces Stock Market Gains: What You Should Know',"b'Citigroup (C) closed the most recent trading day at $72.04, moving +1.62% from the previous trading session.'","b'August\r24, 2021\r3 min read\rThis story originally appeared on ZacksCitigroup (C) closed at $72.04 in the latest trading session, marking a +1.62% move from the prior day. The stock outpaced the S&a\xe2\x80\xa6 [+3470 chars]'",positive,0.98,0.02,0.0,neutral,0.01,0.96,0.03,True,English,,,2021-08-24,zacks.com
Citigroup,PyNews API,https://www.reuters.com/business/finance/citi-considering-bitcoin-futures-trading-some-institutional-clients-2021-08-24/,b'Citi considering bitcoin futures trading for some institutional clients - Reuters',"b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> is considering offering bitcoin futures trading for some institutional clients, a spokesperson for the bank said on Tuesday, citing increased demand in the cryptocurrency \xe2\x80\xa6'","b'Citigroup Inc <a href="""" target=""_blank"">(C.N)</a> is considering offering bitcoin futures trading for some institutional clients, a spokesperson for the bank said on Tuesday, citing increased demand in the cryptocurrency \xe2\x80\xa6'",neutral,0.01,0.98,0.01,negative,0.01,0.32,0.67,True,English,,,2021-08-24,reuters.com
Citigroup,PyNews API,https://www.reuters.com/article/india-privatisation-lic-idUSL1N2PY0UA,b'UPDATE 1-India selects 10 banks to manage Life Insurance Corp IPO - Reuters',"b""India has selected 10 investment banks including Goldman Sachs, Citigroup and SBI Capital Market to handle the initial public offering of Life Insurance Corp of India, two government sources said, in what is set to be the country's biggest ever IPO.""","b""India has selected 10 investment banks including Goldman Sachs, Citigroup and SBI Capital Market to handle the initial public offering of Life Insurance Corp of India, two government sources said, in what is set to be the country's biggest ever IPO.""",neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-08-24,reuters.com
Citigroup,PyNews API,https://markets.businessinsider.com/news/currencies/citigroup-bank-crypto-bitcoin-futures-ethereum-goldman-sachs-cme-derivatives-2021-08,"b""Citi will reportedly start trading bitcoin futures, following Goldman Sachs's lead as client demand for crypto spikes""","b'Citi had previously offered clients access to ethereum products but backed away after the 2017 ""crypto winter"" price crash.'","b'Justin Sullivan/Getty Images\rCitigroup is actively recruiting traders to begin working with bitcoin futures, according to a new CoinDesk report.\rThe report, citing two sources including one within \xe2\x80\xa6 [+1597 chars]'",neutral,0.0,0.97,0.03,negative,0.0,0.11,0.89,True,English,,,2021-08-24,markets.businessinsider.com
Citigroup,PyNews API,https://economictimes.indiatimes.com/news/economy/policy/govt-sets-the-ball-rolling-for-mega-listing-of-lic/articleshow/85697119.cms,b'Government sets the ball rolling for mega listing of LIC',"b'The government has selected Goldman Sachs, JP Morgan, Citigroup, Nomura, Bank of America Securities, JM Financial, SBI Caps, Kotak Mahindra Capital, ICICI Securities and Axis Capital, according to a source aware of the development.'","b'The government has selected Goldman Sachs, JP Morgan, Citigroup, Nomura, Bank of America Securities, JM Financial, SBI Caps, Kotak Mahindra Capital, ICICI Securities and Axis Capital, according to a source aware of the development.'",neutral,0.02,0.97,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-08-24,economictimes.indiatimes.com
Citigroup,PyNews API,https://bitcoinmagazine.com/business/banking-giant-citigroup-filed-to-trade-bitcoin-futures,b'Banking Giant Citigroup Filed To Trade Bitcoin Futures',b'U.S. banking giant Citigroup is awaiting approval to begin trading Chicago Mercantile Exchange Bitcoin futures.',"b'The U.S. banking giant Citigroup is currently awaiting approval to begin trading Chicago Mercantile Exchange Bitcoin futures, CoinDesk reported earlier today. \rAn anonymous source within the bank to\xe2\x80\xa6 [+1898 chars]'",neutral,0.02,0.96,0.02,neutral,0.02,0.93,0.05,True,English,,,2021-08-24,bitcoinmagazine.com
Citigroup,PyNews API,https://finance.yahoo.com/news/citigroup-mulling-bitcoin-futures-products-164637539.html,b'Citigroup Mulling Bitcoin Futures Products for Institutional Clients',b'American multinational investment banking giant Citigroup Inc. is considering offering Bitcoin futures trading for some institutional clients according to...',b'BeInCrypto \rAmerican multinational investment banking giant Citigroup Inc. is considering offering Bitcoin futures trading for some institutional clients according to reports.\rA Reuters report on A\xe2\x80\xa6 [+433 chars]',neutral,0.01,0.98,0.01,neutral,0.02,0.95,0.03,True,English,,,2021-08-24,finance.yahoo.com
Citigroup,PyNews API,https://finance.yahoo.com/news/citigroup-says-short-treasuries-hedge-052525122.html,b'Citigroup Says Short Treasuries But Hedge With Bet Against Yuan',"b'(Bloomberg) -- China\xe2\x80\x99s sagging growth outlook helped drive up the U.S. dollar, and fresh signs of deterioration are concerning those who had been expecting a...'","b'(Bloomberg) -- Chinas sagging growth outlook helped drive up the U.S. dollar, and fresh signs of deterioration are concerning those who had been expecting a global rebound to drive up yields. Strateg\xe2\x80\xa6 [+2317 chars]'",neutral,0.03,0.65,0.32,neutral,0.19,0.76,0.05,True,English,,,2021-08-24,finance.yahoo.com
Citigroup,Bing API,https://www.msn.com/en-gb/money/other/maggie-pagano-early-signs-suggest-we-are-seeing-a-structural-reversal-in-the-power-away-from-employers-to-employees-about-time-too/ar-AANSktL,b'MAGGIE PAGANO: Early signs suggest we are seeing a structural reversal in the power away from employers to employees - about time too',"b""The latest wheeze to make working life more attractive comes from Citigroup which has ordered its junior bankers working across Europe to take two weeks off in what it calls a 'fully disconnected' holiday by the end of September. Citigroup has also ...""","b""The latest wheeze to make working life more attractive comes from Citigroup which has ordered its junior bankers working across Europe to take two weeks off in what it calls a 'fully disconnected' holiday by the end of September. Citigroup has also ...""",neutral,0.04,0.91,0.05,neutral,0.22,0.75,0.03,True,English,,,2021-08-29,msn.com
Citigroup,Bing API,https://fintechzoom.com/fintech_news_capital-one/capital-one-citigroup-inc-jpmorgan-chase-co-capital-one-financial-corporation-unlv-the-rebel-yell/,"b'Capital One \xe2\x80\x93 Citigroup Inc, JPMorgan Chase& Co, Capital One Financial Corporation \xe2\x80\x93 UNLV The Rebel Yell'","b'Some of the key players mentioned in this research are Citigroup Inc, JPMorgan Chase& Co, Capital One Financial Corporation, Bank of America Corporation, Discover Financial Services, Synchrony Financial, American Ecpress Company, Wells Fargo& Company ...'","b'Some of the key players mentioned in this research are Citigroup Inc, JPMorgan Chase& Co, Capital One Financial Corporation, Bank of America Corporation, Discover Financial Services, Synchrony Financial, American Ecpress Company, Wells Fargo& Company ...'",negative,0.0,0.24,0.76,neutral,0.01,0.97,0.02,True,English,,,2021-08-29,fintechzoom.com
Citigroup,Twitter API,Twitter,"b'Fidelity Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repo\xe2\x80\xa6'",b'nan',"b'Fidelity Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repo\xe2\x80\xa6'",negative,0.0,0.16,0.84,negative,0.0,0.16,0.84,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'SenWarren Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to rep\xe2\x80\xa6'",b'nan',"b'SenWarren Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to rep\xe2\x80\xa6'",negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'SenSchumer Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to re\xe2\x80\xa6'",b'nan',"b'SenSchumer Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to re\xe2\x80\xa6'",negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'SpeakerPelosi Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",b'nan',"b'SpeakerPelosi Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'AOC Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to report $4\xe2\x80\xa6'",b'nan',"b'AOC Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to report $4\xe2\x80\xa6'",negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'SenSanders Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to re\xe2\x80\xa6'",b'nan',"b'SenSanders Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to re\xe2\x80\xa6'",negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'BernieSanders Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",b'nan',"b'BernieSanders Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",negative,0.0,0.04,0.96,negative,0.0,0.04,0.96,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'ewarren Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repor\xe2\x80\xa6'",b'nan',"b'ewarren Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repor\xe2\x80\xa6'",negative,0.0,0.09,0.91,negative,0.0,0.09,0.91,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'NewsHour Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repo\xe2\x80\xa6'",b'nan',"b'NewsHour Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repo\xe2\x80\xa6'",negative,0.0,0.12,0.88,negative,0.0,0.12,0.88,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'frontlinepbs Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",b'nan',"b'frontlinepbs Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'ScottBaio Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to rep\xe2\x80\xa6'",b'nan',"b'ScottBaio Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to rep\xe2\x80\xa6'",negative,0.0,0.04,0.96,negative,0.0,0.04,0.96,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'UNWebTV Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repor\xe2\x80\xa6'",b'nan',"b'UNWebTV Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to repor\xe2\x80\xa6'",negative,0.0,0.04,0.96,negative,0.0,0.04,0.96,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'UN Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to report $42\xe2\x80\xa6'",b'nan',"b'UN Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to report $42\xe2\x80\xa6'",negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'UN_News_Centre Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed t\xe2\x80\xa6'",b'nan',"b'UN_News_Centre Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed t\xe2\x80\xa6'",negative,0.0,0.35,0.65,negative,0.0,0.35,0.65,True,English,,,2021-08-29,Unknown
Citigroup,Twitter API,Twitter,"b'UNHumanRights Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",b'nan',"b'UNHumanRights Global Auditors KPMG &amp; EY LLP - whose US clients include WELLS FARGO, US BANK &amp; CITIGROUP, failed to\xe2\x80\xa6'",negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,,,2021-08-29,Unknown
Credit Suisse,Google API,https://www.reuters.com/business/credit-suisse-tells-unvaccinated-us-staff-work-home-memo-says-2021-08-25/,b'Credit Suisse tells unvaccinated U.S. staff to work from home ...',"b'ZURICH, Aug 25 (Reuters) - Credit Suisse (CSGN.S) has asked all non-vaccinated staff in the United States to work from home beginning Sept.'","b'ZURICH, Aug 25 (Reuters) - Credit Suisse (CSGN.S) has asked all non-vaccinated staff in the United States to work from home beginning Sept.'",neutral,0.02,0.96,0.02,neutral,0.0,1.0,0.0,True,English,,,2021-08-25,reuters.com
Credit Suisse,Google API,https://www.financemagnates.com/institutional-forex/credit-suisse-asks-us-based-unvaccinated-employees-to-work-from-home/,b'Credit Suisse Asks US-Based Unvaccinated Employees to Work from Home',"b'Credit Suisse, a Switzerland-based financial services firm, has issued an internal memo asking its unvaccinated employees in the United States to work from ...'","b'Credit Suisse, a Switzerland-based financial services firm, has issued an internal memo asking its unvaccinated employees in the United States to work from ...'",neutral,0.0,0.99,0.01,neutral,0.0,0.87,0.13,True,English,,,2021-08-25,financemagnates.com
