Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source
Nomura,PyNews API,https://economictimes.indiatimes.com/markets/stocks/news/broking-houses-hold-mixed-views-on-maruti-after-its-tepid-q1-show/articleshow/84874830.cms,b'Brokerages hold mixed views on Maruti after its tepid Q1 show',"b'Antique, Investec and Kotak Institutional Equities have maintained a sell rating while Nomura and Centrum have a neutral and reduce rating respectively, on the stock. HDFC Securities, Motilal Oswal, Emkay and Jefferies have buy ratings on the stock. Some brok\xe2\x80\xa6'","b'Antique, Investec and Kotak Institutional Equities have maintained a sell rating while Nomura and Centrum have a neutral and reduce rating respectively, on the stock. HDFC Securities, Motilal Oswal, Emkay and Jefferies have buy ratings on the stock. Some brok\xe2\x80\xa6'",neutral,0.03,0.86,0.11,negative,0.03,0.18,0.79,True,English,,,2021-07-30,economictimes.indiatimes.com
Nomura,Twitter API,Twitter,"b'Jim I use the time stone to repair what happened to Arcadia, the world including Toby, Nomura, strickler, nari'",b'nan',"b'Jim I use the time stone to repair what happened to Arcadia, the world including Toby, Nomura, strickler, nari'",neutral,0.06,0.93,0.01,neutral,0.06,0.93,0.01,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,b'SecretaryAurora Yes. The Nomura incident...',b'nan',b'SecretaryAurora Yes. The Nomura incident...',negative,0.0,0.02,0.98,negative,0.0,0.02,0.98,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,"b'Niku30_ He is peak character design for me, I love how he still has the shapes when he changes (unlike Nomura, whi\xe2\x80\xa6'",b'nan',"b'Niku30_ He is peak character design for me, I love how he still has the shapes when he changes (unlike Nomura, whi\xe2\x80\xa6'",positive,1.0,0.0,0.0,positive,1.0,0.0,0.0,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,b'yvonne_nomura \xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x91\x8fBlabo\xf0\x9f\x8e\x88  \xe2\x95\xb9\xe2\x97\xa1\xe2\x95\xb9',b'nan',b'yvonne_nomura \xf0\x9f\x8e\x89\xf0\x9f\x8e\x8a\xf0\x9f\x91\x8fBlabo\xf0\x9f\x8e\x88  \xe2\x95\xb9\xe2\x97\xa1\xe2\x95\xb9',neutral,0.16,0.81,0.03,neutral,0.16,0.81,0.03,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,"b""No, but seriously, I'm ok with most Nomura designs.Yes, he's got a zipper kink and whatnot, but his designs are s\xe2\x80\xa6""",b'nan',"b""No, but seriously, I'm ok with most Nomura designs.Yes, he's got a zipper kink and whatnot, but his designs are s\xe2\x80\xa6""",neutral,0.02,0.88,0.1,neutral,0.02,0.88,0.1,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,"b""My only take about Nomura is that he should've remained exclusively an art director.""",b'nan',"b""My only take about Nomura is that he should've remained exclusively an art director.""",neutral,0.01,0.97,0.02,neutral,0.01,0.97,0.02,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,"b'On the other, while they do have the original game to go off of they do seem to be already deviating from and this is Nomura'",b'nan',"b'On the other, while they do have the original game to go off of they do seem to be already deviating from and this is Nomura'",neutral,0.01,0.78,0.21,neutral,0.01,0.78,0.21,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,"b""Raz_vlue Rakishthief IT'S FINE WE MADE THE DUSKS BUFF AWITH A HOLE IN THEIR CHESTS THE MOUSE AND NOMURA WILL NEVE\xe2\x80\xa6""",b'nan',"b""Raz_vlue Rakishthief IT'S FINE WE MADE THE DUSKS BUFF AWITH A HOLE IN THEIR CHESTS THE MOUSE AND NOMURA WILL NEVE\xe2\x80\xa6""",positive,0.95,0.02,0.03,positive,0.95,0.02,0.03,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,b'lesbianlarxene How often can Nomura invent Gaia and get away with it',b'nan',b'lesbianlarxene How often can Nomura invent Gaia and get away with it',neutral,0.03,0.92,0.05,neutral,0.03,0.92,0.05,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,"b""Leo_Mini_Dachy Justin_Nomura_ Only problem is I'll buy that but then decide I wanna sneak liquor INTO the stadium\xe2\x80\xa6""",b'nan',"b""Leo_Mini_Dachy Justin_Nomura_ Only problem is I'll buy that but then decide I wanna sneak liquor INTO the stadium\xe2\x80\xa6""",negative,0.03,0.01,0.96,negative,0.03,0.01,0.96,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,b'rez_devil May I recommend a Stadium Pal \xe2\x80\xa6 thus is Justin_Nomura_ approved.',b'nan',b'rez_devil May I recommend a Stadium Pal \xe2\x80\xa6 thus is Justin_Nomura_ approved.',positive,0.92,0.05,0.03,positive,0.92,0.05,0.03,True,English,,,2021-08-01,Unknown
Nomura,Twitter API,Twitter,b'gender is a spectrum and so are tetsuya nomura designs',b'nan',b'gender is a spectrum and so are tetsuya nomura designs',neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-08-01,Unknown
ICE Clear Europe,Google API,https://www.axios.com/israel-ben-and-jerrys-policy-cable-2dfb5145-8cdd-4739-9e2f-391c8076ab18.html,"b""Scoop: Israel launches maximum pressure campaign against Ben & Jerry's""","b'A classified Foreign Ministry cable, seen by Axios, makes clear the ... longer allow their Israeli franchisee to market their ice cream in the settlements, ...'","b'A classified Foreign Ministry cable, seen by Axios, makes clear the ... longer allow their Israeli franchisee to market their ice cream in the settlements, ...'",neutral,0.0,0.99,0.01,neutral,0.03,0.92,0.05,True,English,"[""Ben & Jerry'"", 'Foreign Ministry', 'Axios']","['maximum pressure campaign', 'Scoop', 'Israel', 'Ben', 'Jerry', 'classified Foreign Ministry cable', 'Israeli franchisee', 'ice cream', 'Axios', 'settlements']",2021-07-27,axios.com
ICE Clear Europe,Google API,https://www.wmnf.org/talking-to-lara-friedman-about-ben-and-jerrys-ice-cream/,"b""Talking to Lara Friedman About Ben and Jerry's Ice Cream""","b""Europe has been clear that they shouldn't operate in areas with Jewish settlements. There have been attempts by Israeli authorities to ask US authorities to ...""","b""Europe has been clear that they shouldn't operate in areas with Jewish settlements. There have been attempts by Israeli authorities to ask US authorities to ...""",neutral,0.07,0.91,0.02,neutral,0.03,0.65,0.32,True,English,[],"['Lara Friedman', 'Ice Cream', 'Ben', 'Jerry', 'Jewish settlements', 'Israeli authorities', 'US authorities', 'Europe', 'areas', 'attempts']",2021-07-28,wmnf.org
ICE Clear Europe,Google API,https://www.trtworld.com/magazine/israel-to-apply-long-term-pressure-campaign-against-ben-jerry-s-48770,b'Israel to apply \xe2\x80\x98long-term pressure\xe2\x80\x99 campaign against Ben & Jerry\xe2\x80\x99s',"b""The Israeli government has launched a special task force to pressure ice cream ... Israel's diplomatic corps in North America and Europe were instructed to ...""","b""The Israeli government has launched a special task force to pressure ice cream ... Israel's diplomatic corps in North America and Europe were instructed to ...""",neutral,0.0,0.98,0.02,neutral,0.0,0.92,0.08,True,English,"['Ben & Jerry', 'Israeli government']","['long-term pressure’ campaign', 'Israel', 'Ben', 'Jerry', 'special task force', 'Israeli government', 'ice cream', 'diplomatic corps', 'North America', 'Europe']",2021-07-29,trtworld.com
ICE Clear Europe,Google API,https://thedriven.io/2021/07/28/europe-ev-sales-hit-20pc-but-carmakers-still-eek-out-ice-profit/,b'Europe EV sales hit 20pc but carmakers still eke out ICE profit',b'But while the transition to clean electric transport is hitting an \xe2\x80\x9cinflection point\xe2\x80\x9d of no return \xe2\x80\x93 as suggested by Tesla CEO Elon Musk on Monday (US time) ...',b'But while the transition to clean electric transport is hitting an \xe2\x80\x9cinflection point\xe2\x80\x9d of no return \xe2\x80\x93 as suggested by Tesla CEO Elon Musk on Monday (US time) ...',neutral,0.03,0.9,0.07,positive,0.61,0.04,0.35,True,English,"['ICE', 'Tesla']","['Europe EV sales', 'ICE profit', 'carmakers', 'clean electric transport', 'CEO Elon Musk', 'inflection point', 'US time', 'transition', 'return', 'Tesla', 'Monday']",2021-07-28,thedriven.io
ICE Clear Europe,Google API,https://peacenow.org/entry.php?id=38560,b'Americans for Peace Now',"b""Q: What scandalizes Israelis more, the Ben & Jerry's ice cream boycott of the West ... as produced in the West Bank or not to export them to Europe at all.""","b""Q: What scandalizes Israelis more, the Ben & Jerry's ice cream boycott of the West ... as produced in the West Bank or not to export them to Europe at all.""",positive,0.96,0.03,0.01,negative,0.01,0.05,0.94,True,English,"['for Peace', 'Ben & Jerry']","['Americans', 'Peace', 'ice cream boycott', 'West Bank', 'Israelis', 'Ben', 'Jerry', 'Europe']",2021-07-26,peacenow.org
ICE Clear Europe,Google API,https://www.democracynow.org/2021/7/30/israel_campaign_ben_jerrys,"b""Anti-BDS Jewish Orgs Back Ben & Jerry's Ice Cream Sales ...""","b'They wrote \xe2\x80\x9cOn July 22nd, the Israeli Foreign Ministry sent a classified cable to all Israeli diplomatic missions in North America and Europe ordering them to ...'","b'They wrote \xe2\x80\x9cOn July 22nd, the Israeli Foreign Ministry sent a classified cable to all Israeli diplomatic missions in North America and Europe ordering them to ...'",neutral,0.01,0.99,0.0,negative,0.01,0.36,0.63,True,English,['Israeli Foreign Ministry'],"['Anti-BDS Jewish Orgs Back', 'Ice Cream Sales', 'Ben', 'Jerry', 'Israeli Foreign Ministry', 'Israeli diplomatic missions', 'classified cable', 'North America', 'July', 'Europe']",2021-07-30,democracynow.org
ICE Clear Europe,Google API,https://www.forbes.com/sites/brucedorminey/2021/07/30/mars-south-polar-subsurface-is-mostly-smectite-clay-not-liquid-water/,"b'Mars\xe2\x80\x99 South Polar Subsurface Is Mostly Smectite Clay, Not Liquid Water'","b""Mars' enigmatic south pole \xe2\x80\x94 the one with the water ice surface deposits that seem ... Since 2018, data from the European Space Agency's (ESA) Mars Express ...""","b""Mars' enigmatic south pole \xe2\x80\x94 the one with the water ice surface deposits that seem ... Since 2018, data from the European Space Agency's (ESA) Mars Express ...""",neutral,0.01,0.95,0.04,neutral,0.01,0.97,0.02,True,English,"['European Space Agency', 'ESA']","['Mars’ South Polar Subsurface', 'Smectite Clay', 'Liquid Water', 'water ice surface deposits', ""Mars' enigmatic south pole"", 'European Space Agency', 'Mars Express', 'data', 'ESA']",2021-07-30,forbes.com
ICE Clear Europe,Google API,https://advances.sciencemag.org/content/7/31/eabg4893,b'North Atlantic Oscillation in winter is largely insensitive to ...',b'Arctic sea ice extent in autumn is significantly correlated with the ... set the long-term trends in European climate under future warming scenarios (19).',b'Arctic sea ice extent in autumn is significantly correlated with the ... set the long-term trends in European climate under future warming scenarios (19).',negative,0.0,0.01,0.99,neutral,0.0,0.99,0.01,True,English,[],"['North Atlantic Oscillation', 'winter', 'Arctic sea ice extent', 'future warming scenarios', 'long-term trends', 'European climate', 'autumn']",2021-07-30,advances.sciencemag.org
ICE Clear Europe,PyNews API,http://thepointsguy.com/guide/most-affordable-luxury-cruises/,b'5 secrets to getting a luxury cruise for less',"b'Luxury cruises range in price from expensive to outrageously expensive. But the value of high-end ships is clear: for the money, you get more fare inclusions, nicer accommodations, upscale dining and higher space-to-passenger and crew-to-passenger ratios than\xe2\x80\xa6'","b'Luxury cruises range in price from expensive to outrageously expensive. But the value of high-end ships is clear: for the money, you get more fare inclusions, nicer accommodations, upscale dining and higher space-to-passenger and crew-to-passenger ratios than\xe2\x80\xa6'",neutral,0.17,0.76,0.07,mixed,0.45,0.03,0.52,True,English,[],"['luxury cruise', '5 secrets', 'less', 'Luxury cruises', 'high-end ships', 'fare inclusions', 'nicer accommodations', 'upscale dining', 'higher space', 'passenger ratios', 'price', 'value', 'money', 'crew']",2021-07-27,thepointsguy.com
ICE Clear Europe,PyNews API,https://www.axios.com/israel-ben-and-jerrys-policy-cable-2dfb5145-8cdd-4739-9e2f-391c8076ab18.html,"b""Israel launches maximum pressure campaign against Ben & Jerry's""","b""The Israeli government has formed a special task force to pressure Ben & Jerry's ice cream and its parent company Unilever to reverse their decision to boycott Israeli settlements in the West Bank, Israeli officials tell me.Why it matters: The Israeli governm\xe2\x80\xa6""","b""The Israeli government has formed a special task force to pressure Ben & Jerry's ice cream and its parent company Unilever to reverse their decision to boycott Israeli settlements in the West Bank, Israeli officials tell me.Why it matters: The Israeli governm\xe2\x80\xa6""",neutral,0.01,0.98,0.01,negative,0.0,0.05,0.95,True,English,"['Ben & Jerry', 'Israeli government', ""Ben & Jerry's"", 'Unilever']","['maximum pressure campaign', 'Israel', 'Ben', 'Jerry', 'special task force', 'Israeli government', 'ice cream', 'parent company', 'Israeli settlements', 'West Bank', 'Israeli officials', 'Ben', 'Jerry', 'Unilever', 'decision', 'The']",2021-07-27,axios.com
ICE Clear Europe,PyNews API,https://news.yahoo.com/israel-launches-maximum-pressure-campaign-173014955.html,"b""Israel launches maximum pressure campaign against Ben & Jerry's""","b""The Israeli government has formed a special task force to pressure Ben & Jerry's ice cream and its parent company Unilever to reverse their decision to...""","b""The Israeli government has formed a special task force to pressure Ben &amp; Jerry's ice cream and its parent company Unilever to reverse their decision to boycott Israeli settlements in the West Ban\xe2\x80\xa6 [+3652 chars]""",neutral,0.01,0.98,0.01,negative,0.0,0.02,0.98,True,English,"['Ben & Jerry', 'Israeli government', ""Ben &amp; Jerry's"", 'Unilever']","['maximum pressure campaign', 'Israel', 'Ben', 'Jerry', 'special task force', 'Israeli government', 'ice cream', 'parent company', 'Israeli settlements', 'West Ban', 'Ben', 'amp', 'Jerry', 'Unilever', 'decision', '3652 chars']",2021-07-27,news.yahoo.com
ICE Clear Europe,PyNews API,https://www.prnewswire.com/news-releases/ampro-industries-releases-a-supreme-duo-301341713.html,b'Ampro Industries releases a Supreme Duo',"b""MEMPHIS, Tenn., July 27, 2021 /PRNewswire/ -- Ampro Industries, Incorporated, manufacturer of Shine 'n Jam\xc2\xae, Clear Ice\xc2\xae, Long Aid\xc2\xae, Ampro's Beautiful Child\xe2\x84\xa2, Ultra Glow\xc2\xae, and U R Curly\xc2\xae and America's number-one selling protein styling gel, Ampro Pro Styl\xc2\xae, is\xe2\x80\xa6""","b""MEMPHIS, Tenn., July 27, 2021 /PRNewswire/ -- Ampro Industries, Incorporated, manufacturer of Shine 'n Jam\xc2\xae, Clear Ice\xc2\xae, Long Aid\xc2\xae, Ampro's Beautiful Child\xe2\x84\xa2, Ultra Glow\xc2\xae, and U R Curly\xc2\xae and America's number-one selling protein styling gel, Ampro Pro Styl\xc2\xae, is\xe2\x80\xa6""",neutral,0.02,0.98,0.0,neutral,0.0,1.0,0.0,True,English,"['Ampro Industries', 'PRNewswire', 'Ampro Industries, Incorporated']","['Ampro Industries', 'Supreme Duo', 'selling protein styling gel', 'U R Curly', 'Ampro Pro Styl®', 'Ampro Industries', 'Clear Ice®', 'Long Aid', 'Beautiful Child™', 'Ultra Glow', 'MEMPHIS', 'Tenn.', 'PRNewswire', 'manufacturer', 'Shine', 'Jam®', 'America', 'number']",2021-07-27,prnewswire.com
ICE Clear Europe,Bing API,https://www.dailypress.com/life/travel/vp-db-lorraine-eaton-iceland-080121-20210730-gisnwfeqijft7ekfwo7fquxabe-story.html,"b'Fire, ice and beauty: Now is the time to go to Iceland'","b""Pilot's former staff epicure, shares the beauty and majesty of her summer 10-day adventure to Iceland. Her advice: Go. Now!""","b""Pilot's former staff epicure, shares the beauty and majesty of her summer 10-day adventure to Iceland. Her advice: Go. Now!""",positive,0.96,0.04,0.0,neutral,0.14,0.83,0.03,True,English,[],"['Fire', 'ice', 'beauty', 'time', 'former staff epicure', 'summer 10-day adventure', 'Pilot', 'beauty', 'majesty', 'Iceland', 'advice']",2021-07-30,dailypress.com
ICE Clear Europe,Bing API,https://www.entornointeligente.com/29/07/2021/israel-to-apply-long-term-pressure-campaign-against-ben-jerrys/,b'Israel to apply \xe2\x80\x98long-term pressure\xe2\x80\x99 campaign against Ben & Jerry\xe2\x80\x99s',b'Entornointeligente.com / A leaked foreign ministry cable reveals the Israeli government\xe2\x80\x99s aim to stir popular sentiment in the US and elsewhere against Ben & Jerry\xe2\x80\x99s and Unilever. The Israeli government has launched a special task force to pressure ice cream company Ben & Jerry\xe2\x80\x99s to revoke its decision to stop selling its products in the',b'Entornointeligente.com / A leaked foreign ministry cable reveals the Israeli government\xe2\x80\x99s aim to stir popular sentiment in the US and elsewhere against Ben & Jerry\xe2\x80\x99s and Unilever. The Israeli government has launched a special task force to pressure ice cream company Ben & Jerry\xe2\x80\x99s to revoke its decision to stop selling its products in the',neutral,0.0,0.98,0.02,negative,0.02,0.09,0.89,True,English,"['Ben & Jerry', 'Entornointeligente.com', 'Israeli government', 'Ben & Jerry’s', 'Unilever', 'Israeli government', 'Ben & Jerry’s']","['long-term pressure’ campaign', 'Israel', 'Ben', 'Jerry', 'special task force', 'ice cream company', 'foreign ministry', 'Israeli government', 'popular sentiment', 'Entornointeligente', 'cable', 'aim', 'US', 'Ben', 'Jerry', 'Unilever', 'decision', 'products']",2021-07-29,entornointeligente.com
ICE Clear Europe,Bing API,https://www.wmnf.org/talking-to-lara-friedman-about-ben-and-jerrys-ice-cream/,b'Talking to Lara Friedman About Ben and Jerry\xe2\x80\x99s Ice Cream',b'Samar talks to Lara Friedman about the Ben and Jerry\xe2\x80\x99s Ice cream issue and how they will no longer operate in the occupied territories.',b'Samar talks to Lara Friedman about the Ben and Jerry\xe2\x80\x99s Ice cream issue and how they will no longer operate in the occupied territories.',neutral,0.04,0.94,0.02,negative,0.02,0.47,0.51,True,English,['Ben and Jerry’s Ice'],"['Lara Friedman', 'Ice Cream', 'Ben', 'Jerry', 'Ice cream issue', 'Lara Friedman', 'Samar', 'Ben', 'Jerry', 'territories']",2021-07-29,wmnf.org
Clearstream,Google API,https://www.globenewswire.com/news-release/2021/07/29/2271834/0/en/ClearStream-Announces-Second-Quarter-2021-Financial-Results.html,b'ClearStream Announces Second Quarter 2021 Financial ...',"b'CALGARY, Alberta, July 29, 2021 (GLOBE NEWSWIRE) -- ClearStream Energy Services Inc. (\xe2\x80\x9cClearStream\xe2\x80\x9d or the ""Company"") (TSX: CSM) today announced its results ...'","b'CALGARY, Alberta, July 29, 2021 (GLOBE NEWSWIRE) -- ClearStream Energy Services Inc. (\xe2\x80\x9cClearStream\xe2\x80\x9d or the ""Company"") (TSX: CSM) today announced its results ...'",neutral,0.05,0.94,0.01,neutral,0.22,0.78,0.0,True,English,"['ClearStream', 'GLOBE NEWSWIRE', 'ClearStream Energy Services Inc.', 'ClearStream', 'CSM']","['ClearStream Announces', 'Second Quarter', 'ClearStream Energy Services Inc', 'GLOBE NEWSWIRE', 'CALGARY', 'Alberta', 'Company', 'TSX', 'CSM', 'results']",2021-07-29,globenewswire.com
Clearstream,Google API,https://www.securitiesfinancetimes.com/securitieslendingnews/industryarticle.php?article_id=224903&navigationaction=industrynews&newssection=industry,"b""Clearstream's repo and tri-party collateral revenues dip in Q2""",b'',"b""Clearstream's repo and tri-party collateral revenues dip in Q2""",neutral,0.0,0.98,0.02,neutral,0.0,0.98,0.02,True,English,"['Clearstream', 'Clearstream']","['tri-party collateral revenues', 'Clearstream', 'repo', 'Q2', 'tri-party collateral revenues', 'Clearstream', 'repo', 'Q2']",2021-07-29,securitiesfinancetimes.com
Clearstream,Google API,https://www.reuters.com/business/finance/deutsche-boerse-q2-net-profit-up-21-better-than-expected-2021-07-27/,b'Deutsche Boerse Q2 net profit boosted by M&A growth',"b'But recent acquisitions, such as the fund distributor platform Clearstream Fund Centre from UBS, as well as the purchase of Institutional Shareholder ...'","b'But recent acquisitions, such as the fund distributor platform Clearstream Fund Centre from UBS, as well as the purchase of Institutional Shareholder ...'",positive,0.87,0.11,0.02,neutral,0.02,0.96,0.02,True,English,"['Deutsche Boerse', 'M&A', 'Clearstream Fund Centre', 'UBS', 'Institutional Shareholder']","['Deutsche Boerse Q2 net profit', 'M&A growth', 'fund distributor platform', 'Clearstream Fund Centre', 'recent acquisitions', 'Institutional Shareholder', 'UBS', 'purchase']",2021-07-27,reuters.com
Clearstream,Google API,https://www.streetinsider.com/SEC+Filings/Form+424B2+MORGAN+STANLEY/18741530.html,b'Form 424B2 MORGAN STANLEY',"b'Euroclear and Clearstream, Luxembourg participants may not deliver instructions directly to CDS or the Canadian Subcustodians. Because of time-zone differences, ...'","b'Euroclear and Clearstream, Luxembourg participants may not deliver instructions directly to CDS or the Canadian Subcustodians. Because of time-zone differences, ...'",neutral,0.01,0.99,0.0,negative,0.0,0.29,0.71,True,English,"['Euroclear', 'Clearstream', 'CDS', 'Subcustodians']","['Form 424B2', 'MORGAN STANLEY', 'Luxembourg participants', 'Canadian Subcustodians', 'time-zone differences', 'Euroclear', 'Clearstream', 'instructions', 'CDS']",2021-07-29,streetinsider.com
Clearstream,Google API,https://www.thetradenews.com/accessfintech-taps-capco-to-accelerate-post-trade-transformation-adoption/,b'AccessFintech taps Capco to accelerate post-trade ...',"b'... which include the likes of Clearstream, Broadridge, Janus Henderson, JP Morgan, Goldman Sachs and Symphony. Most recently, the post-trade start-up firm ...'","b'... which include the likes of Clearstream, Broadridge, Janus Henderson, JP Morgan, Goldman Sachs and Symphony. Most recently, the post-trade start-up firm ...'",neutral,0.01,0.99,0.0,neutral,0.03,0.96,0.01,True,English,"['AccessFintech', 'Capco', 'Clearstream', 'Broadridge', 'Janus Henderson', 'JP Morgan', 'Goldman Sachs', 'Symphony']","['AccessFintech', 'Capco', 'post-trade', 'post-trade start-up firm', 'Janus Henderson', 'JP Morgan', 'Goldman Sachs', 'likes', 'Clearstream', 'Broadridge', 'Symphony']",2021-07-27,thetradenews.com
Clearstream,Google API,https://www.financemagnates.com/institutional-forex/deutsche-borses-q2-fx-revenue-jumped-8-yoy/,b'Deutsche B\xc3\xb6rse\xe2\x80\x99s Q2 FX Revenue Jumped 8% YoY',"b'The Group closed many mergers and acquisition deals in the quarter that includes Institutional Shareholder Services, Clearstream Fund Centre and Crypto ...'","b'The Group closed many mergers and acquisition deals in the quarter that includes Institutional Shareholder Services, Clearstream Fund Centre and Crypto ...'",neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,"['Deutsche Börse', 'Clearstream Fund Centre']","['Deutsche Börse', 'Q2 FX Revenue', 'Institutional Shareholder Services', 'Clearstream Fund Centre', 'The Group', 'many mergers', 'acquisition deals', 'quarter', 'Crypto']",2021-07-28,financemagnates.com
Clearstream,Google API,https://domestic-violence.org.uk/uncategorised/110974/anaerobic-digester-covers-market-covid-19-impact-demand-cost-structures-latest-trends-and-forecasts-to-2027-key-players-groth-westech-ovivo/,b'Anaerobic Digester Covers Market | Covid-19 Impact ...',"b'The key vendors in the Global Anaerobic Digester Covers Market include GROTH, WesTech, Ovivo, Evoqua, Olympus Technologies, ClearStream, LJ Technologies, ...'","b'The key vendors in the Global Anaerobic Digester Covers Market include GROTH, WesTech, Ovivo, Evoqua, Olympus Technologies, ClearStream, LJ Technologies, ...'",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,"['Covid-19 Impact', 'GROTH', 'WesTech', 'Ovivo', 'Evoqua', 'Olympus Technologies', 'ClearStream', 'LJ Technologies']","['Anaerobic Digester Covers Market', 'Covid-19 Impact', 'Global Anaerobic Digester Covers Market', 'key vendors', 'Olympus Technologies', 'LJ Technologies', 'GROTH', 'WesTech', 'Ovivo', 'Evoqua', 'ClearStream']",2021-07-31,domestic-violence.org.uk
Clearstream,Google API,https://www.ahherald.com/2021/07/31/clam-fest-in-highlands-aug-6-8th/,b'Clam Fest in Highlands Aug. 6-8th',"b'On Saturday, August 7th, the festival begins at noon, with classic rock favorites performed by Chris Turner and ClearStream; finishing with local favorite ...'","b'On Saturday, August 7th, the festival begins at noon, with classic rock favorites performed by Chris Turner and ClearStream; finishing with local favorite ...'",neutral,0.0,1.0,0.0,positive,0.91,0.09,0.0,True,English,['ClearStream'],"['Clam Fest', 'Highlands', 'Aug', 'th', 'classic rock favorites', 'Chris Turner', 'local favorite', 'Saturday', 'festival', 'noon', 'ClearStream']",2021-07-31,ahherald.com
Clearstream,PyNews API,https://finance.yahoo.com/news/clearstream-announces-second-quarter-2021-210000730.html,b'ClearStream Announces Second Quarter 2021 Financial Results',"b'Recovery continues with second quarter revenues 17.5% higher than first quarterCALGARY, Alberta, July 29, 2021 (GLOBE NEWSWIRE) -- ClearStream Energy...'","b'Recovery continues with second quarter revenues 17.5% higher than first quarter\rCALGARY, Alberta, July 29, 2021 (GLOBE NEWSWIRE) -- ClearStream Energy Services Inc. (ClearStream or the ""Company"") (T\xe2\x80\xa6 [+24899 chars]'",neutral,0.05,0.93,0.02,neutral,0.15,0.85,0.0,True,English,"['ClearStream', 'GLOBE NEWSWIRE', 'ClearStream Energy Services Inc.', 'ClearStream']","['Second Quarter 2021 Financial Results', 'ClearStream', 'Announces', 'ClearStream Energy Services Inc', 'second quarter revenues', 'first quarter', 'GLOBE NEWSWIRE', 'Recovery', 'CALGARY', 'Alberta', 'Company', '24899 chars']",2021-07-27,finance.yahoo.com
Clearstream,PyNews API,https://seekingalpha.com/news/3722021-cwc-energy-services-reports-q2-results,b'CWC Energy Services reports Q2 results',b'CWC Energy Services (CAWLF): Q2 GAAP EPS of $0.00.Revenue of $16.5M (+315.6% Y/Y)Press Release',b'<ul><li>CWC Energy Services (OTC:CAWLF): Q2 GAAP EPS of $0.00.</li><li>Revenue of $16.5M (+315.6% Y/Y)</li><li>Press Release</li></ul>\r<ul><li>Now read: ClearStream Energy Services reports Q2 result\xe2\x80\xa6 [+10 chars]',neutral,0.04,0.95,0.01,neutral,0.09,0.87,0.04,True,English,"['CWC Energy Services', 'CWC Energy Services', 'CAWLF', 'ClearStream Energy Services']","['CWC Energy Services reports', 'Q2 results', 'CWC Energy Services', 'ClearStream Energy Services', 'Q2 GAAP EPS', 'Q2 result', 'Press Release', 'OTC', 'CAWLF', 'Revenue', '10 chars']",2021-07-27,seekingalpha.com
Clearstream,Bing API,https://cbonds.com/news/1424533/,b'New bond issue: Adani Ports and Special Economic Zone issued international bonds (USY00130YV37) with a 3.828% coupon maturing in 2032',"b'Adani Ports and Special Economic Zone issued international bonds (USY00130YV37) with a 3.828% maturing in 2032. Bonds were sold at a price of 100%. Depository: Clearstream Banking S.A., Euroclear Bank Bookrunner: Axis Bank,'","b'Adani Ports and Special Economic Zone issued international bonds (USY00130YV37) with a 3.828% maturing in 2032. Bonds were sold at a price of 100%. Depository: Clearstream Banking S.A., Euroclear Bank Bookrunner: Axis Bank,'",neutral,0.0,0.97,0.03,neutral,0.0,0.99,0.01,True,English,"['Adani Ports and Special Economic Zone', 'Adani Ports and Special Economic Zone', 'Clearstream Banking S.A.', 'Euroclear Bank', 'Axis Bank']","['New bond issue', 'Special Economic Zone', 'Adani Ports', 'international bonds', '3.828% coupon', 'Clearstream Banking S.A.', 'Special Economic Zone', 'Euroclear Bank Bookrunner', 'Axis Bank', 'Adani Ports', 'international bonds', 'USY00130YV37', '3.828% maturing', 'price', 'Depository']",2021-07-29,cbonds.com
Clearstream,Twitter API,Twitter,"b""Auchi was also linked to the Clearstream scandal. He is BNP Paribas bank's main private share-holder; and until 200\xe2\x80\xa6""",b'nan',"b""Auchi was also linked to the Clearstream scandal. He is BNP Paribas bank's main private share-holder; and until 200\xe2\x80\xa6""",negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,"['BNP Paribas bank', 'BNP Paribas bank']","['BNP Paribas bank', 'main private share-holder', 'Clearstream scandal', 'Auchi', 'BNP Paribas bank', 'main private share-holder', 'Clearstream scandal', 'Auchi']",2021-07-31,Unknown
