Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
EuroNext,3,Twitter,Twitter,The 02:56 from Patricroft to Thatto Heath will run via the Cross Country Route due to falling values on the Euronext.,,The 02:56 from Patricroft to Thatto Heath will run via the Cross Country Route due to falling values on the Euronext.,negative,0.01,0.22,0.77,negative,0.01,0.22,0.77,True,English,,,2021-07-03,Unknown,Euroclear
EuroNext,3,Twitter,Twitter,"strocast, a leading Swiss IoT focused nanosatellite company, is considering a listing on euronext to accelerate t…",,"strocast, a leading Swiss IoT focused nanosatellite company, is considering a listing on euronext to accelerate t…",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-03,Unknown,Euroclear
EuroNext,3,Twitter,Twitter,Iconic Funds' Physical Bitcoin ETP Listing in Paris and Amsterdam on Euronext $A $CAP,,Iconic Funds' Physical Bitcoin ETP Listing in Paris and Amsterdam on Euronext $A $CAP,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-03,Unknown,Euroclear
EuroNext,3,Twitter,Twitter,"A physically backed  Bitcoin  ETP just began trading on Euronext, allowing institutions yet another way to gain BTC…",,"A physically backed  Bitcoin  ETP just began trading on Euronext, allowing institutions yet another way to gain BTC…",positive,0.75,0.14,0.11,positive,0.75,0.14,0.11,True,English,,,2021-07-02,Unknown,Euroclear
EuroNext,3,Twitter,Twitter,"gibbo889 DerrickBerthel1 ... Amsterdam, Paris and other bourses are all owned by Euronext, which decided to alloc…",,"gibbo889 DerrickBerthel1 ... Amsterdam, Paris and other bourses are all owned by Euronext, which decided to alloc…",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-02,Unknown,Euroclear
EUREX,0,Google API,https://www.thetradenews.com/eurex-to-launch-futures-on-bloomberg-esg-fixed-income-indexes/,Eurex to launch futures on Bloomberg ESG fixed income ...,Derivatives exchange Eurex will launch futures based on two Bloomberg ESG focused fixed income indexes later this year to support clients looking to hedge and ...,Derivatives exchange Eurex will launch futures based on two Bloomberg ESG focused fixed income indexes later this year to support clients looking to hedge and ...,neutral,0.07,0.89,0.04,neutral,0.34,0.65,0.01,True,English,"['Eurex', 'Bloomberg ESG', 'Eurex', 'Bloomberg ESG']","['Bloomberg ESG fixed income', 'Eurex', 'futures', 'two Bloomberg ESG', 'fixed income indexes', 'Derivatives exchange', 'Eurex', 'futures', 'clients', 'hedge']",2021-06-29,thetradenews.com,EUREX
EUREX,0,Google API,https://www.thetradenews.com/fx-markets-uptake-in-algo-trading-here-to-stay-report-finds/,"FX market's uptake in algo trading here to stay, report finds",Eurex to launch futures on Bloomberg ESG fixed income indexes. Futures based on the Bloomberg Barclays MSCI Euro Green Bond SRI and Euro Corporate SRI ...,Eurex to launch futures on Bloomberg ESG fixed income indexes. Futures based on the Bloomberg Barclays MSCI Euro Green Bond SRI and Euro Corporate SRI ...,neutral,0.01,0.96,0.03,neutral,0.02,0.96,0.02,True,English,"['Eurex', 'Bloomberg ESG', 'Bloomberg Barclays']","['FX market', 'uptake', 'trading', 'report', 'Bloomberg Barclays MSCI Euro Green Bond SRI', 'Bloomberg ESG fixed income indexes', 'Euro Corporate SRI', 'Eurex', 'futures']",2021-06-30,thetradenews.com,EUREX
EUREX,0,Google API,https://qz.com/2028026/rishi-sunak-says-brexit-deal-on-financial-services-is-dead/,Rishi Sunak says Brexit deal on financial services is dead,"... market is made up by LCH, and given that the company deals in multiple currencies, relocating that market to Brussels' Eurex exchange will be complicated.","... market is made up by LCH, and given that the company deals in multiple currencies, relocating that market to Brussels' Eurex exchange will be complicated.",negative,0.0,0.0,1.0,negative,0.0,0.03,0.97,True,English,['LCH'],"['Rishi Sunak', 'Brexit deal', 'financial services', ""Brussels' Eurex exchange"", 'multiple currencies', 'market', 'LCH', 'company']",2021-07-01,qz.com,EUREX
EUREX,0,Google API,https://www.thetradenews.com/deutsche-borse-rolls-out-real-time-fx-pricing-data-from-360t-platform/,Deutsche Börse rolls out real-time FX pricing data from 360T ...,"... which supplies banks, fund managers, hedge funds, data vendors and others with quotes, indices and analytics across its Eurex and Xetra trading venues.","... which supplies banks, fund managers, hedge funds, data vendors and others with quotes, indices and analytics across its Eurex and Xetra trading venues.",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,"['Deutsche Börse', 'Eurex', 'Xetra']","['real-time FX pricing data', 'Deutsche Börse', '360T', 'Xetra trading venues', 'fund managers', 'hedge funds', 'data vendors', 'banks', 'others', 'quotes', 'indices', 'analytics', 'Eurex']",2021-07-01,thetradenews.com,EUREX
EUREX,0,Twitter,Twitter,ShinglesFacts Eurex any good ?,,ShinglesFacts Eurex any good ?,positive,0.94,0.02,0.04,positive,0.94,0.02,0.04,True,English,[],"['ShinglesFacts', 'good', 'ShinglesFacts', 'good']",2021-07-02,Unknown,EUREX
EUREX,0,Twitter,Twitter,"See Holiday Trading Hours for CME Group, Eurex, and ICE:",,"See Holiday Trading Hours for CME Group, Eurex, and ICE:",neutral,0.03,0.96,0.01,neutral,0.03,0.96,0.01,True,English,"['CME Group', 'Eurex', 'ICE', 'CME Group', 'Eurex', 'ICE']","['Holiday Trading Hours', 'CME Group', 'Eurex', 'ICE', 'Holiday Trading Hours', 'CME Group', 'Eurex', 'ICE']",2021-07-02,Unknown,EUREX
EUREX,0,Twitter,Twitter,Expansion of Eurex TES Basket Trades Functionality for Equity Bespoke Baskets (EBB),,Expansion of Eurex TES Basket Trades Functionality for Equity Bespoke Baskets (EBB),neutral,0.02,0.98,0.0,neutral,0.02,0.98,0.0,True,English,"['Eurex TES Basket', 'Eurex TES Basket']","['Eurex TES Basket Trades Functionality', 'Equity Bespoke Baskets', 'Expansion', 'EBB', 'Eurex TES Basket Trades Functionality', 'Equity Bespoke Baskets', 'Expansion', 'EBB']",2021-07-02,Unknown,EUREX
EUREX,0,Twitter,Twitter,The MSCI Asia Pacific X Japan Index Futures on the EUREX:FMAS1 fell about 0.7% and heading towards the monthly brac…,,The MSCI Asia Pacific X Japan Index Futures on the EUREX:FMAS1 fell about 0.7% and heading towards the monthly brac…,neutral,0.0,0.85,0.15,neutral,0.0,0.85,0.15,True,English,"['MSCI Asia Pacific', 'MSCI Asia Pacific']","['MSCI Asia Pacific X Japan Index Futures', 'monthly brac', 'The', 'EUREX', 'FMAS1', 'MSCI Asia Pacific X Japan Index Futures', 'monthly brac', 'The', 'EUREX', 'FMAS1']",2021-07-02,Unknown,EUREX
EUREX,0,Twitter,Twitter,TradeStation Supports Trading of Micro Futures from Eurex,,TradeStation Supports Trading of Micro Futures from Eurex,neutral,0.05,0.95,0.0,neutral,0.05,0.95,0.0,True,English,"['TradeStation', 'Eurex', 'TradeStation', 'Eurex']","['TradeStation Supports', 'Micro Futures', 'Trading', 'Eurex', 'TradeStation Supports', 'Micro Futures', 'Trading', 'Eurex']",2021-07-02,Unknown,EUREX
EUREX,0,Twitter,Twitter,"tconnellyRTE London to Frankfurt?Eurex, I suppose, which has a proven capacity. But isn't it possible also that…",,"tconnellyRTE London to Frankfurt?Eurex, I suppose, which has a proven capacity. But isn't it possible also that…",neutral,0.0,0.98,0.02,neutral,0.0,0.98,0.02,True,English,[],"['London', 'Frankfurt', 'Eurex', 'capacity', 'London', 'Frankfurt', 'Eurex', 'capacity']",2021-07-01,Unknown,EUREX
EUREX,0,Twitter,Twitter,Eurex will launch  futures linked to the Bloomberg Barclays MSCI  Global Green Bond  Index and the  Bloomberg Barcl…,,Eurex will launch  futures linked to the Bloomberg Barclays MSCI  Global Green Bond  Index and the  Bloomberg Barcl…,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,"['Eurex', 'Bloomberg Barclays', 'Bloomberg', 'Eurex', 'Bloomberg Barclays', 'Bloomberg']","['Bloomberg Barclays MSCI  Global Green Bond  Index', 'Eurex', 'futures', 'Bloomberg Barclays MSCI  Global Green Bond  Index', 'Eurex', 'futures']",2021-07-01,Unknown,EUREX
EUREX,0,Twitter,Twitter,Changes to the Exchange Councils of the Frankfurt Stock Exchange and Eurex,,Changes to the Exchange Councils of the Frankfurt Stock Exchange and Eurex,neutral,0.04,0.95,0.01,neutral,0.04,0.95,0.01,True,English,"['Frankfurt Stock Exchange', 'Eurex', 'Frankfurt Stock Exchange', 'Eurex']","['Frankfurt Stock Exchange', 'Exchange Councils', 'Changes', 'Eurex', 'Frankfurt Stock Exchange', 'Exchange Councils', 'Changes', 'Eurex']",2021-07-01,Unknown,EUREX
EUREX,0,Twitter,Twitter,A fascinating chart on the competition in clearing between LCH and Eurex: clearing through Eurex is more profitable…,,A fascinating chart on the competition in clearing between LCH and Eurex: clearing through Eurex is more profitable…,positive,0.98,0.02,0.0,positive,0.98,0.02,0.0,True,English,"['LCH', 'Eurex', 'Eurex', 'LCH', 'Eurex', 'Eurex']","['fascinating chart', 'competition', 'LCH', 'Eurex', 'fascinating chart', 'competition', 'LCH', 'Eurex']",2021-07-01,Unknown,EUREX
EUREX,0,Twitter,Twitter,Changes To The Exchange Councils Of The Frankfurt Stock Exchange And Eurex,,Changes To The Exchange Councils Of The Frankfurt Stock Exchange And Eurex,neutral,0.04,0.95,0.01,neutral,0.04,0.95,0.01,True,English,"['Frankfurt Stock Exchange', 'Eurex', 'Frankfurt Stock Exchange', 'Eurex']","['The Frankfurt Stock Exchange', 'Exchange Councils', 'Changes', 'Eurex', 'The Frankfurt Stock Exchange', 'Exchange Councils', 'Changes', 'Eurex']",2021-07-01,Unknown,EUREX
EUREX,0,Twitter,Twitter,Eurex and LCH competition and its effect on swap clearing is still uncertain five years after the Brexit vote. We s…,,Eurex and LCH competition and its effect on swap clearing is still uncertain five years after the Brexit vote. We s…,negative,0.01,0.02,0.97,negative,0.01,0.02,0.97,True,English,"['Eurex', 'LCH', 'Eurex', 'LCH']","['LCH competition', 'swap clearing', 'Brexit vote', 'Eurex', 'effect', 'LCH competition', 'swap clearing', 'Brexit vote', 'Eurex', 'effect']",2021-07-01,Unknown,EUREX
EUREX,0,Twitter,Twitter,Eurex to launch futures on Bloomberg ESG fixed income indexes    finance  financial  finanzas  finanza,,Eurex to launch futures on Bloomberg ESG fixed income indexes    finance  financial  finanzas  finanza,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,"['Eurex', 'Bloomberg ESG', 'Eurex', 'Bloomberg ESG']","['Bloomberg ESG fixed income indexes\xa0   finance', 'financial  finanzas  finanza', 'Eurex', 'futures', 'Bloomberg ESG fixed income indexes\xa0   finance', 'financial  finanzas  finanza', 'Eurex', 'futures']",2021-06-30,Unknown,EUREX
HSBC,1,Google API,https://www.aljazeera.com/economy/2021/6/30/hsbc-emails-disprove-us-basis-for-extradition-huawei-cfo-says,"HSBC emails disprove US basis for extradition, Huawei CFO says","At least two senior HSBC leaders were aware of connections between Huawei and its Iranian subsidiary, CFO's lawyers say. Huawei Technologies CFO Meng ...","At least two senior HSBC leaders were aware of connections between Huawei and its Iranian subsidiary, CFO's lawyers say. Huawei Technologies CFO Meng ...",neutral,0.0,0.99,0.01,neutral,0.02,0.92,0.06,True,English,,,2021-06-30,aljazeera.com,EUREX
HSBC,1,Google API,https://www.finews.asia/finance/34808-huawei-cfo-s-lawyers-refute-u-s-claims-with-hsbc-documents,Huawei CFO's Lawyers Refute US Claims with HSBC ...,Huawei chief financial officer Meng Wanzhou's lawyers claim that HSBC's internal documents contradict U.S. claims that could result in extradition from Canada.,Huawei chief financial officer Meng Wanzhou's lawyers claim that HSBC's internal documents contradict U.S. claims that could result in extradition from Canada.,neutral,0.01,0.91,0.08,negative,0.0,0.2,0.8,True,English,,,2021-06-30,finews.asia,EUREX
HSBC,1,Google API,https://www.reuters.com/world/middle-east/hsbc-commits-5-bln-corporate-lending-help-uae-growth-2021-06-27/,HSBC commits $5 bln in corporate lending to help UAE growth,"""Our research clearly indicates that UAE companies are ready to invest internationally and sustainably,"" Abdulfattah Sharaf, HSBC's CEO for the UAE and head of ...","""Our research clearly indicates that UAE companies are ready to invest internationally and sustainably,"" Abdulfattah Sharaf, HSBC's CEO for the UAE and head of ...",neutral,0.23,0.77,0.0,neutral,0.01,0.98,0.01,True,English,,,2021-06-27,reuters.com,EUREX
HSBC,1,Google API,https://www.finews.asia/people/34807-china-bond-bankers-flee-hsbc,China Bond Bankers Flee HSBC,HSBC has reportedly lost four bankers in its debt capital markets team covering Chinese state-owned enterprises as the business faces pressure from the ...,HSBC has reportedly lost four bankers in its debt capital markets team covering Chinese state-owned enterprises as the business faces pressure from the ...,neutral,0.04,0.86,0.1,negative,0.0,0.04,0.96,True,English,,,2021-06-30,finews.asia,EUREX
HSBC,1,Google API,https://www.reuters.com/business/sustainable-business/hsbc-fund-arm-backs-former-rosenberg-equities-ceo-esg-start-up-2021-07-01/,HSBC fund arm backs former Rosenberg Equities CEO in ...,"LONDON, July 1 (Reuters) - HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led ...","LONDON, July 1 (Reuters) - HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led ...",neutral,0.0,1.0,0.0,neutral,0.01,0.98,0.01,True,English,,,2021-07-01,reuters.com,EUREX
HSBC,1,Google API,https://www.efinancialcareers.com/news/2021/07/ian-clarke-hsbc-diversity,"Morning Coffee: 32 year-old HSBC VP makes risky, principled ...","It's not clear whether the latter was what Ian Clarke, a vice president in transaction banking at HSBC in New York, had in mind, but it's what's transpired. Clarke ...","It's not clear whether the latter was what Ian Clarke, a vice president in transaction banking at HSBC in New York, had in mind, but it's what's transpired. Clarke ...",negative,0.0,0.0,1.0,negative,0.13,0.36,0.51,True,English,,,2021-07-02,efinancialcareers.com,EUREX
HSBC,1,Google API,https://cointelegraph.com/news/hsbc-becomes-first-foreign-entity-onboarded-to-dubai-s-kyc-blockchain,HSBC becomes first foreign entity onboarded to Dubai’s KYC blockchain,"HSBC is the first overseas, and fourth founding member, to go live on the “UAE KYC Blockchain Platform,” which was developed by the Dubai-based Department ...","HSBC is the first overseas, and fourth founding member, to go live on the “UAE KYC Blockchain Platform,” which was developed by the Dubai-based Department ...",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,cointelegraph.com,EUREX
HSBC,1,PyNews API,https://www.reuters.com/world/middle-east/hsbc-commits-5-bln-corporate-lending-help-uae-growth-2021-06-27/,HSBC commits $5 bln in corporate lending to help UAE growth - Reuters,"HSBC (HSBA.L) said on Sunday it is committing $5 billion in lending to ""strong"" companies in the United Arab Emirates to help drive the Gulf country's growth plans.","HSBC logo is seen on a branch bank in the financial district in New York, U.S., August 7, 2019. REUTERS/Brendan McDermid/File Photo/File PhotoDUBAI, June 27 (Reuters) - HSBC (HSBA.L) said on Sunday i… [+1309 chars]",neutral,0.18,0.81,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-27,reuters.com,EUREX
HSBC,1,PyNews API,https://www.reuters.com/breakingviews/hsbcs-weak-investment-bank-softens-china-backlash-2021-06-28/,HSBC's weak investment bank softens China backlash - Reuters,"Asian bank bosses have long feared HSBC (HSBA.L), (0005.HK) would get serious about building up its investment bank in the region. The lender is now making another push, moving one of the unit’s leaders to Hong Kong and hiring senior dealmakers. Yet the drive…","A Chinese national flag flies in front of HSBC headquarters in Hong Kong, China, July 28, 2020. HONG KONG, June 28 (Reuters Breakingviews) - Asian bank bosses have long feared HSBC (HSBA.L), (0005.HK… [+3799 chars]",negative,0.0,0.0,1.0,negative,0.0,0.16,0.84,True,English,,,2021-06-28,reuters.com,EUREX
HSBC,1,PyNews API,https://www.reuters.com/article/us-hsbc-china-politics-specialreport-idUSKCN2E410S,Special Report: How Beijing humbled Britain's mighty HSBC - Reuters,"On a rainy day last November, China Baowu Steel Group, the world's largest steel maker, gathered its finance department for a training session on the outskirts of Shanghai. One highlight was a presentation featuring a sensitive slide: a ""black list"" of 60 len…","HONG KONG/SHANGHAI (Reuters) - On a rainy day last November, China Baowu Steel Group, the worlds largest steel maker, gathered its finance department for a training session on the outskirts of Shangh… [+20321 chars]",neutral,0.38,0.6,0.02,neutral,0.0,1.0,0.0,True,English,,,2021-06-28,reuters.com,EUREX
HSBC,1,PyNews API,https://www.reuters.com/business/sustainable-business/hsbc-fund-arm-backs-former-rosenberg-equities-ceo-esg-start-up-2021-07-01/,HSBC fund arm backs former Rosenberg Equities CEO in ESG start-up - Reuters,"HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led U.S.-based environmental, social and governance-focused asset management start-up RadiantESG.","The HSBC bank logo is seen in the Canary Wharf financial district in London, Britain, March 3, 2016. REUTERS/Reinhard KrauseLONDON, July 1 (Reuters) - HSBC Asset Management, the fund arm of Britain's… [+2709 chars]",neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-07-01,reuters.com,EUREX
HSBC,1,PyNews API,https://www.reuters.com/technology/huawei-cfo-says-hsbc-emails-disprove-basis-us-extradition-claim-2021-06-29/,Huawei CFO says HSBC emails disprove basis for U.S. extradition claim - Reuters,Lawyers fighting the extradition of Huawei's chief financial officer to the United States on Tuesday presented internal emails from British bank HSBC (HSBA.L) that they said disproved U.S. claims that Huawei misled the bank.,"Huawei Technologies Chief Financial Officer Meng Wanzhou returns to a court hearing following a lunch break in Vancouver, British Columbia, Canada June 29, 2021. REUTERS/Jennifer GauthierVANCOUVER, J… [+2063 chars]",neutral,0.0,1.0,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-06-29,reuters.com,EUREX
HSBC,1,PyNews API,https://www.reuters.com/article/hsbc-fund-stake-idUSL5N2OD2O1,HSBC fund arm backs former Rosenberg Equities CEO in ESG start-up - Reuters,"HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led U.S.-based environmental, social and governance-focused asset management start-up RadiantESG.","* To take up to 33% stake in RadiantESG Global Investors* Women-led group to launch two equity strategies in 2021* To tap growing U.S. demand to invest in women-owned firmsLONDON, July 1 (Reute… [+2703 chars]",neutral,0.0,1.0,0.0,neutral,0.02,0.92,0.06,True,English,,,2021-07-01,reuters.com,EUREX
HSBC,1,PyNews API,https://yro.slashdot.org/story/21/06/30/2159242/huawei-cfo-says-hsbc-emails-disprove-basis-for-us-extradition-claim,Huawei CFO Says HSBC Emails Disprove Basis For US Extradition Claim,"AltMachine shares a report from Reuters: ""Lawyers fighting the extradition of Huawei's chief financial officer to the United States on Tuesday presented internal emails from British bank HSBC that they said disproved U.S. claims that Huawei misled the bank,"" …","""Lawyers fighting the extradition of Huawei's chief financial officer to the United States on Tuesday presented internal emails from British bank HSBC that they said disproved U.S. claims that Huawei… [+1667 chars]",neutral,0.0,0.99,0.01,negative,0.0,0.2,0.8,True,English,,,2021-06-30,yro.slashdot.org,EUREX
HSBC,1,Bing API,https://fr.finance.yahoo.com/news/hsbc-fund-arm-backs-former-104628671.html,HSBC fund arm backs former Rosenberg Equities CEO in ESG start-up,"HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led U.S.-based environmental, social and governance-focused asset management sta","HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led U.S.-based environmental, social and governance-focused asset management sta",neutral,0.0,1.0,0.0,neutral,0.02,0.97,0.01,True,English,,,2021-07-01,fr.finance.yahoo.com,EUREX
HSBC,1,Twitter,Twitter,n26 and  hsbc  uk launched almost identical  bnpl (instalments) offerings this week,,n26 and  hsbc  uk launched almost identical  bnpl (instalments) offerings this week,neutral,0.03,0.87,0.1,neutral,0.03,0.87,0.1,True,English,,,2021-07-04,Unknown,EUREX
HSBC,1,Twitter,Twitter,Free Osmo Mobile 3 or 70mai Saphir Watch worth up to RM569 with HSBC Credit Card promo  malaysia,,Free Osmo Mobile 3 or 70mai Saphir Watch worth up to RM569 with HSBC Credit Card promo  malaysia,neutral,0.15,0.84,0.01,neutral,0.15,0.84,0.01,True,English,,,2021-07-04,Unknown,EUREX
HSBC,1,Twitter,Twitter,TayIorRobinson _kitsunedesign HSBC_UK Stonewallhousin Have you or have you ever possessed a penis? If you answe…,,TayIorRobinson _kitsunedesign HSBC_UK Stonewallhousin Have you or have you ever possessed a penis? If you answe…,negative,0.0,0.03,0.97,negative,0.0,0.03,0.97,True,English,,,2021-07-04,Unknown,EUREX
HSBC,1,Twitter,Twitter,"RickySm81239084 knowmefrom57 gwennelsonuk dulcetbunnie theedijester HSBC_UK Stonewallhousin ""that's not her…",,"RickySm81239084 knowmefrom57 gwennelsonuk dulcetbunnie theedijester HSBC_UK Stonewallhousin ""that's not her…",neutral,0.01,0.95,0.04,neutral,0.01,0.95,0.04,True,English,,,2021-07-04,Unknown,EUREX
HSBC,1,Twitter,Twitter,TayIorRobinson _kitsunedesign HSBC_UK Stonewallhousin Woman are born and will forever be women. That will be th…,,TayIorRobinson _kitsunedesign HSBC_UK Stonewallhousin Woman are born and will forever be women. That will be th…,neutral,0.04,0.94,0.02,neutral,0.04,0.94,0.02,True,English,,,2021-07-04,Unknown,EUREX
HSBC,1,Twitter,Twitter,"Australia is the only developed country to still have trachoma, a painful and blinding eye disease. With HSBC’s 6-y…",,"Australia is the only developed country to still have trachoma, a painful and blinding eye disease. With HSBC’s 6-y…",negative,0.0,0.0,1.0,negative,0.0,0.0,1.0,True,English,,,2021-07-04,Unknown,EUREX
Danske Bank,2,Google API,https://www.finews.com/news/english-news/46877-ubp-acquisition-luxembourg-danske-bank,UBP Makes Second Acquisition in a Week,"The European subsidiary of family-owned Swiss bank Union Bancaire Privée is acquiring Danske Bank's wealth management business in Luxembourg, UBP ...","The European subsidiary of family-owned Swiss bank Union Bancaire Privée is acquiring Danske Bank's wealth management business in Luxembourg, UBP ...",neutral,0.02,0.96,0.02,neutral,0.12,0.87,0.01,True,English,,,2021-07-01,finews.com,EUREX
Danske Bank,2,Google API,https://international-adviser.com/danske-bank-international-to-sell-luxembourg-wealth-business/,Danske Bank International to sell Luxembourg wealth business,Union Bancaire Privée is to grow its European hub with the acquisition of Danske Bank's wealth management business in Luxembourg – operating through ...,Union Bancaire Privée is to grow its European hub with the acquisition of Danske Bank's wealth management business in Luxembourg – operating through ...,positive,0.84,0.15,0.01,neutral,0.1,0.89,0.01,True,English,,,2021-07-01,international-adviser.com,EUREX
Danske Bank,2,Google API,http://www.wealthadviser.co/2021/07/01/302831/union-bancaire-acquire-danske-bank-internationals-wealth-management-business,Union Bancaire to acquire Danske Bank International's Wealth ...,"Union Bancaire Privée, UBP SA (UBP) and Danske Bank A/S have entered into ... SA will acquire Danske Bank's wealth management business in Luxembourg, ...","Union Bancaire Privée, UBP SA (UBP) and Danske Bank A/S have entered into ... SA will acquire Danske Bank's wealth management business in Luxembourg, ...",positive,0.67,0.31,0.02,neutral,0.24,0.73,0.03,True,English,,,2021-07-01,wealthadviser.co,EUREX
Danske Bank,2,Google API,https://www.globenewswire.com/news-release/2021/06/30/2255302/0/en/Danske-Bank-A-S-to-merge-MobilePay-with-Norwegian-Vipps-and-Finnish-Pivo.html,Danske Bank A/S to merge MobilePay with Norwegian Vipps ...,Danske Bank A/S has entered into an agreement with OP Financial Group in Finland and the consortium of banks behind Vipps in Norway to merge the three ...,Danske Bank A/S has entered into an agreement with OP Financial Group in Finland and the consortium of banks behind Vipps in Norway to merge the three ...,neutral,0.02,0.97,0.01,neutral,0.01,0.93,0.06,True,English,,,2021-06-30,globenewswire.com,EUREX
Danske Bank,2,Google API,https://finance.yahoo.com/news/danske-banks-compensation-overcharged-customers-123115460.html,Danske Bank's compensation to overcharged customers faces delays,"COPENHAGEN (Reuters) - Danske Bank's process of compensating clients, from which the lender has wrongly collected debt, is expected to extend into 2022, ...","COPENHAGEN (Reuters) - Danske Bank's process of compensating clients, from which the lender has wrongly collected debt, is expected to extend into 2022, ...",negative,0.0,0.0,1.0,negative,0.0,0.03,0.97,True,English,,,2021-06-30,finance.yahoo.com,EUREX
Danske Bank,2,Google API,https://www.business-live.co.uk/professional-services/banking-finance/danske-bank-launches-uks-first-20952485,Danske Bank launches UK's first carbon neutral mortgage,"“The Carbon Trust is pleased to certify Danske Bank's mortgage service to the PAS 2060 Specification, demonstrating the carbon neutrality of the activities ...","“The Carbon Trust is pleased to certify Danske Bank's mortgage service to the PAS 2060 Specification, demonstrating the carbon neutrality of the activities ...",neutral,0.0,0.99,0.01,positive,0.86,0.14,0.0,True,English,,,2021-07-02,business-live.co.uk,EUREX
Danske Bank,2,Google API,https://www.marketscreener.com/quote/stock/DANSKE-BANK-A-S-1412871/news/Danske-Bank-A-S-nbsp-Notes-with-a-coupon-payment-linked-to-the-EURO-Stoxx-50-Price-index-35750174/,Danske Bank A/S : Notes with a coupon payment linked to the EURO Stoxx 50 Price index,The notes pay interest as determined by reference to the development of the EURO Stoxx 50 Price index. The notes are issued under Danske Bank's EUR ...,The notes pay interest as determined by reference to the development of the EURO Stoxx 50 Price index. The notes are issued under Danske Bank's EUR ...,neutral,0.0,0.98,0.02,neutral,0.1,0.84,0.06,True,English,,,2021-06-30,marketscreener.com,EUREX
Danske Bank,2,Google API,https://www.reuters.com/business/sustainable-business/ubs-joins-peers-track-how-lending-affects-environment-jobs-2021-06-30/,"UBS joins peers to track how lending affects environment, jobs","Banking for Impact includes ABN Amro, Danske Bank · To work with Harvard Business School · Group to create new metrics quantifying impact · 'Dollar value' ...","Banking for Impact includes ABN Amro, Danske Bank · To work with Harvard Business School · Group to create new metrics quantifying impact · 'Dollar value' ...",neutral,0.05,0.94,0.01,neutral,0.01,0.99,0.0,True,English,,,2021-06-30,reuters.com,EUREX
Danske Bank,2,PyNews API,https://www.reuters.com/business/finance/danske-banks-compensation-overcharged-customers-faces-delays-2021-06-30/,Danske Bank's compensation to overcharged customers faces delays - Reuters,"Danske Bank's (DANSKE.CO) process of compensating clients, from which the lender has wrongly collected debt, is expected to extend into 2022, the bank said on Wednesday after discovering additional customers potentially eligible for compensation.","Danske Bank sign is seen on the Estonian branch building in Tallinn, Estonia January 22, 2019. REUTERS/Ints KalninsCOPENHAGEN, June 30 (Reuters) - Danske Bank's (DANSKE.CO) process of compensating cl… [+779 chars]",negative,0.0,0.0,1.0,neutral,0.0,0.99,0.01,True,English,,,2021-06-30,reuters.com,EUREX
Danske Bank,2,PyNews API,https://finance.yahoo.com/news/danske-bank-merge-mobilepay-norwegian-063000363.html,Danske Bank A/S to merge MobilePay with Norwegian Vipps and Finnish Pivo,Company announcement no 6 2021 Danske Bank A/SHolmens Kanal 2 – 12DK - 1092 København KTel. +45 45 14 00 00 30 June 2021 Danske Bank A/S to merge MobilePay...,<table><tr><td>Company announcement no 6 2021,,,,,,,,,,,,,,,
</td><td></td><td>Danske Bank A/SHolmens Kanal 2 12DK - 1092 København KTel. +45 45 14 00 00,,,,,,,,,,,,,,,,,,,,,
30 June 2021,,,,,,,,,,,,,,,,,,,,,
</td></tr>,,,,,,,,,,,,,,,,,,,,,
</table>,,,,,,,,,,,,,,,,,,,,,
Danske Bank A/S to mer… [+5433 chars],neutral,0.02,0.97,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-30,finance.yahoo.com,EUREX,,,,,,
Danske Bank,2,Twitter,Twitter,Swiss UBP to acquire Danske Bank's international wealth management business - Yahoo Finance,,Swiss UBP to acquire Danske Bank's international wealth management business - Yahoo Finance,neutral,0.3,0.69,0.01,neutral,0.3,0.69,0.01,True,English,,,2021-07-04,Unknown,EUREX
